OBJECTID,X,Y,Z,Layer,GUID,MUTCD,width,height,content,comments,condition,assembly_id,Longitude,Latitude
17,415864.5384570081,3154709.546648235,160.7422270262614,Sign,f8208935-94e5-4c2d-aedc-770061fd204e,W13-1P,0.6449632608276383,0.6514944552788218,25 MPH,,Good,34ed340c-fcdb-436d-9eec-2377c0505a2a,-99.85982506701684,28.51639404606297
18,424528.18906875,3147148.574565625,136.8543746276856,Sign,7b2e3b5e-f142-4980-b5b3-0cfb281719c7,W20-1,0.1988533735275269,0.1744475960731506,,,Remove,01c37443-86d9-47ce-9dbe-0dd6ad874293,-99.7707978439979,28.448681350180795
19,403376.6674085525,3166854.839553242,178.6145376721397,Sign,f73943ff-4cb5-455e-8969-0880aab74ed6,M6-4,0.5522582281407813,0.3965823309043702,,,Good,0405abae-060d-4f7c-a362-4905854c41fe,-99.98845471051192,28.62514022670628
20,403773.9336511674,3166847.282756532,177.4681548830122,Sign,28b8cb69-d4d5-46ca-9cd7-346c67bd883e,M3-3,0.6290739646338941,0.3169622991580795,SOUTH,,Good,13725df8-34b1-433f-88e2-2ee2c1bdf524,-99.9843905429844,28.625101600596818
21,411430.3604494836,3160645.29283305,168.5955306654796,Sign,3d7da4a8-b070-4711-a4f4-7637bfc9bdd5,D20-1T,0.6861443938558028,0.6867412582424656,CO RD 101,,Good,2a0b405a-f59f-485a-8ef1-854e1d67a5b6,-99.90559387286189,28.569672515809085
22,394735.53051455,3167043.378659915,191.6925824526697,Sign,ed840686-9ead-497a-b71e-dfa30fec4736,R4-3,0.652601301576227,0.8086200831840379,SLOWER TRAFFIC KEEP RIGHT,,Good,8e5593ba-a9a8-4d42-aef2-c77517987357,-100.07685841787227,28.626168332038
23,410757.9721021607,3161625.162343293,175.0708917016163,Sign,3cc39d8b-cfdc-4c54-b863-a75316f529f1,W9-1,0.9470061249923118,0.9446245749175644,RIGHT LANE ENDS,,Good,d19d8ca2-076a-45ed-8cbb-b7e3026e1bf8,-99.91254441631948,28.578470171178402
24,391065.6923044802,3167488.029705394,185.813091349788,Sign,cbc3c7a8-b68e-46bd-861c-780c846217cc,R2-1,0.8024603811888785,0.9629730320867426,SPEED LIMIT 75,,Good,9fca1a8d-9758-40e5-8dcb-99339007daa3,-100.11443761187849,28.629877741366514
25,411113.6116768504,3161092.53138015,166.3313788212836,Sign,d6a56e36-7d84-4a11-8ef6-2e58d04d7fb2,D7-7aT,1.226977330600153,1.264683045283627,HISTORICAL MARKER<---11849,,Good,45c9d9df-d6cc-44ee-b61e-d758d162caab,-99.9088668762566,28.573687374209882
26,415788.5405249652,3154758.516417345,164.4828601730987,Sign,b4cb23ae-00dd-4b76-8ac8-7535996089df,W3-1,0.9500343433597688,0.9290813763699663,,,Good,76e8404a-3e31-4f59-86f9-98ebc08072a1,-99.86060524703949,28.51683111041097
27,397416.8619372495,3166988.102126692,174.8749779667705,Sign,741210ac-a99f-430a-95fd-b0ffaeffd08f,W8-25,0.958848884088888,0.9607420554221516,SHOULDER ENDS,,Good,5068fff4-8c35-4cd0-a7a0-e49fd04c0a7a,-100.04942719485726,28.625884610948546
28,411113.6850382264,3161092.401916176,166.3286319989711,Sign,39c93f47-faa1-421e-b6f6-714585727577,D7-7aT,1.260865092277526,1.249462008884729,HISTORICAL MARKER<---11849,,Good,45c9d9df-d6cc-44ee-b61e-d758d162caab,-99.90886611616793,28.57368621076976
29,392387.5832505965,3167090.033220955,202.5421808306128,Sign,da4841b0-2372-4c95-9c97-e6871a785db6,W9-1,0.9343653607139504,0.9145693359627414,RIGHT LANE ENDS,,Good,cb6b40fb-c7a9-4fda-b3b9-afb3c70ac5dd,-100.10087876998794,28.626396427321236
30,403881.2058871438,3166861.804161701,177.6928245872259,Sign,d28e14da-7146-4ab3-9f5c-a9e206679584,M1-6FS,0.6244265368411231,0.6474163854479538,FARM 393,,Good,3e42c1a5-3229-4911-a4d4-020c2d9c8ceb,-99.98329450468974,28.62524062336177
31,397416.8899049476,3166988.090125076,173.9209978906438,Sign,ebe12eb9-888a-4ed6-bf16-9bb52da37814,W13-1P,0.6633109422629805,0.6376297006505427,45 MPH,,Good,5068fff4-8c35-4cd0-a7a0-e49fd04c0a7a,-100.04942690770939,28.625884504849676
32,416099.1068642057,3154571.526818553,157.7023436604068,Sign,8b0d8761-33dd-483a-895d-0673f25bce13,M1-4,0.6379913797124488,0.7170858318222152,83,,Good,5e5323ae-cc94-426b-93c0-639f3d473906,-99.85741803165705,28.515163482001018
33,397563.5253733316,3166967.317722769,174.308614355512,Sign,f23a1c81-6d65-4dd2-94e1-2324b9d02e32,M3-3,0.6543571445918713,0.3301055472712248,SOUTH,,Good,8a4840e8-f013-440a-94cb-07c879053062,-100.04792516894884,28.62570864048528
34,415980.9320100283,3155253.277999685,159.0065700588748,Sign,951263cc-efbc-4285-8922-b42cb8b4b210,D7-10bT,0.9685708484320364,1.269124234585655,El Camino Real Local Tour Route,,Good,bc065841-2cfa-417a-91d8-1ce8804caeef,-99.85867544860075,28.521309066314764
35,395048.6986304268,3167017.397866545,190.4316781936213,Sign,11210311-71e2-411a-a1c2-1c600f75d9b2,D17-1,1.411561083670331,1.268255260692848,"NEXT
PASSING
LANE
7 MILES",,Good,b70ae889-1630-4c9c-be7c-cc5016c43d58,-100.07365277664535,28.62595927293106
36,444570.6608763665,3160862.905166219,144.0481565417722,Sign,8134df59-71e7-4273-b02b-2e9c4139d99d,G20-1,1.85293230759674,0.6406713512217698,"ROAD WORK
NEXT 4 MILES",,Good,303d28f1-acb0-4430-baba-2e20d709be37,-99.56677400857141,28.57347482889878
37,391216.8171661334,3167406.859152541,188.2958231456578,Sign,50691379-3fbb-4040-b2af-87f3f69f6b8d,R2-1,0.6704811077219053,0.7994319646440551,SPEED LIMIT 75,,Good,49cfeb09-7524-4685-9aa2-662e3a53ebdb,-100.11288406148934,28.629157900685367
38,408186.7432511805,3165552.536632591,171.1556135555729,Sign,42ffc0a3-ccff-4d4d-97bc-9a20ae9d9ddf,D15-11T,1.446497520577058,1.220039687698885,NEXT PASSING LANE 2 MILES,,Good,d53a09f1-ce19-470e-b6f8-100853bdf18f,-99.9391487154351,28.613736505610742
39,415990.1742775928,3154789.118824899,157.9261606261134,Sign,0e287ba2-87b4-4631-82ce-ff22f0d24cbc,W8-13aT,0.9239744114825869,0.9805815396866004,BRIDGE MAY ICE IN COLD WEATHER,,Good,a722f29a-79c1-4410-84d7-b6c4708baf54,-99.85854706348861,28.517120351009506
40,393274.1291804123,3167049.341277925,203.040469231084,Sign,1669dc63-cb4b-49f8-b344-d33346fdf977,W9-1,0.9565970327446708,0.9951003863015864,RIGHT LANE ENDS,,Good,27cb4f7a-1a36-4ae6-b5c4-fda536f36168,-100.09180693370251,28.62610254658089
41,411241.9638030512,3160901.790464592,164.2361077675596,Sign,113df665-5e85-4b82-84b8-28939d133479,I-3,0.8241394180547752,0.5093634034486874,Pena Creek,,Good,68bb4611-d991-4a45-adc8-97fce82285c5,-99.90753983122094,28.571974643887312
42,396883.6829511865,3166998.558622732,175.8830937240273,Sign,2ae58691-2a0e-4f61-92ac-dedd63137f0b,W13-1P,0.67788281041366,0.6742150016688,45 MPH,,Good,efb65682-a3d3-4abd-897f-2fcfa6126c1c,-100.05488180993926,28.62593664129238
43,411600.72813125,3160347.79526875,171.5867602630615,Sign,f2ebb359-5f36-4501-9b04-3a769d342939,Unknown,0.1204471439123154,0.2558948993682861,,,Remove,af0cf197-bd5e-4785-a8f1-0a35a4296458,-99.90382915483481,28.566999088088213
44,425441.4039125,3146482.344096875,142.6452643676758,Sign,24330231-0cb0-49e0-aa49-f02435fd8fcc,Unknown,0.421576589345932,0.4088555574417114,,,Remove,124ff665-f182-458a-8430-687e13b0c7ff,-99.76142873849061,28.44272052189485
45,397563.5321238501,3166967.3158887,173.7978696767241,Sign,04ad28b8-a418-45ca-8ec3-a99f90953f4a,M1-4,0.8130947796377276,0.6524411339867184,277,,Good,8a4840e8-f013-440a-94cb-07c879053062,-100.04792509973612,28.625708624466785
46,410780.0528699654,3161634.003742861,174.9731181105599,Sign,209bfbbf-6bc9-4844-a76b-2b7e8ce60e2f,M1-4,0.8430583810393482,0.6095513428150761,277,,Good,a23c493d-5bcb-49e2-90ce-3e7f0142b1a1,-99.91231934156038,28.5785514864798
47,416095.8693380709,3154600.597469578,156.9214876452461,Sign,9c00050a-847c-4315-85b6-9d9fd19062c4,M6-3,0.6309840083122241,0.4429569236637294,,,Good,f0a1614d-3227-4f8a-be22-7c9856ac3885,-99.85745323668861,28.515425653347936
48,408950.8510886005,3164382.947775398,172.0621635140851,Sign,0df24ca3-f634-41ce-b81e-8e40c6ee009e,M3-3,0.6558220224862814,0.3713863437189538,SOUTH,,Good,763934af-4a38-44f9-91db-c54875ebd47f,-99.93124048071124,28.60323453469396
49,415712.0240155241,3154849.784632208,165.4886432243511,Sign,a93f8569-654d-4faa-994f-aefb0ff8516f,R14-1,0.6577721464112495,0.4707255419908991,TRUCK ROUTE,,Good,fdb33616-1aa3-419e-9648-3639dd1bd3a1,-99.86139383527623,28.517649904925914
50,409471.5318840557,3163583.378588897,172.6772467922419,Sign,178312d0-4826-4175-95db-9b2f9173faeb,R4-3,0.6570902415864175,0.8031689524650567,SLOWER TRAFFIC KEEP RIGHT,,Good,caa65e53-6824-49dc-aad8-2f8ae2556014,-99.92585233290775,28.59605463042772
51,410780.0730999958,3161634.019873923,175.4498892314732,Sign,77bb5f6e-b781-4100-b0bd-49db75a9b70c,M3-1,0.6545568838645077,0.3235365931113288,NORTH,,Good,a23c493d-5bcb-49e2-90ce-3e7f0142b1a1,-99.91231913597596,28.578551633459675
52,415981.4738435384,3154709.241783209,157.7151388758793,Sign,dd1e75a4-1807-4bfa-8d04-cd90a1e46327,R1-2,1.221318753092337,0.9748033247050596,YIELD,,Good,2a7745fc-533d-42d6-9581-ff153ce6ca6d,-99.85863013005167,28.516398851173193
53,402768.1223114553,3166866.036617122,178.8157221097499,Sign,61c2370a-b4bb-43c1-8eb1-562e96e9fbaa,W2-1aT,1.278331730470802,1.272632051664693,HIGHWAY INTERSECTION AHEAD,,Good,7be8cb56-a8bf-4f50-9f37-cdda297efab0,-99.99468029798092,28.625195741298768
54,413020.8834153201,3158222.162600397,168.8489865241572,Sign,f5e809a9-7e41-47e8-baab-9f6eb4861243,R19-6T,1.352038145011546,0.8256205875978815,LITTERING PROHIBITED $10-2000 FINE STATE LAW,,Good,4cc82e27-71db-4b11-aada-ff248b4f1fd1,-99.8891491478381,28.547910173954147
55,411082.9684551574,3161137.837942848,167.0056687798351,Sign,55202746-972b-4968-ad24-a6b7b16f96b0,W8-13aT,0.960949595631824,0.9776310601483346,BRIDGE MAY ICE IN COLD WEATHER,,Good,7e14290c-14e7-42ee-857a-14b33468825e,-99.90918368793714,28.574094185114372
56,414611.8705784515,3155835.635297681,174.6171301528811,Sign,59fb1ba5-3ed2-4652-8d71-8005f1422cf4,D3-1,0.6162576076766618,0.1839009781436332,21ST STREET,,Good,08fc8d9a-3f90-495a-bd4d-63d5f5c16fe6,-99.87270923227246,28.526476013667242
57,397681.6338957852,3166982.825866535,173.5414807060733,Sign,94f26b2c-ee6f-4b96-9058-11a58a0155c5,W13-1P,0.6790657973398544,0.6688456412017603,55 MPH,,Good,353fd681-ed5b-4700-8725-548a07b9fe1c,-100.04671847312832,28.625857936498623
58,421031.3733649777,3150671.309535444,153.0641956301406,Sign,6e7a2a55-60a0-43c0-94c1-45c084155125,M1-4,0.7562251157961718,0.6829812129345478,83,,Remove,420d7b81-f813-4915-94d1-095cf4e17065,-99.80674961992092,28.48026983817774
59,411348.7198601897,3160737.525776916,166.2353747235611,Sign,64549d9a-799b-4ac8-84f9-bc995449983a,D20-2T,0.6940699272911075,0.6537193494698837,CO RD 101,,Good,b5e17b86-deab-4cce-91fb-77dd17f56308,-99.90643566857528,28.570499383354306
60,410841.6781974312,3161498.167491545,173.2281890539452,Sign,0a796e7c-0b21-4f17-bea3-f2e68548659e,W9-2T,0.990155642729378,0.9658620053952762,LANE ENDS MERGE LEFT,,Good,14e599f3-850b-4cd7-80fd-9810adfc996a,-99.91167868473697,28.577329747267317
61,411107.0022832435,3161153.437163446,166.9475390752777,Sign,cd476d0e-39ed-4ef6-a960-b8fa8ecb0356,D1-1,2.488678957357318,1.276921749114989,FOR SALE,,Remove,152d9100-560b-46e4-84a4-d1a70e0eee5e,-99.90893917579666,28.57423662052492
62,421031.3743343737,3150671.309990961,152.4854742344469,Sign,8b698efa-9acc-4ef9-8b2c-1c37ee369a11,M6-4,0.7562251157961718,0.4196479505487653,,,Remove,420d7b81-f813-4915-94d1-095cf4e17065,-99.80674961004955,28.480269842347887
63,416026.2750557475,3154716.548214186,156.8951326487586,Sign,4d628df5-037a-4945-9163-cb608d80c194,M6-4,0.6657111644744871,0.4039132880677885,,,Good,5869c00f-39f4-4a02-afdd-2653a6acb62c,-99.85817285867623,28.516467688484703
64,416026.2713340499,3154716.544195743,157.4407901884988,Sign,16c9cdbe-a7f5-413a-be57-7619305b1a8c,M1-4,0.6308572286002416,0.6401592951483249,83,,Good,5869c00f-39f4-4a02-afdd-2653a6acb62c,-99.85817289641311,28.516467651975635
65,444332.8756859661,3160838.900510141,142.0604097144678,Sign,31f492f7-1203-4ac4-aa69-5fa650b86158,SW16-7P,0.8848941774627934,0.4640730964191029,,,Good,af4a3b80-d703-4849-a17e-35158ef4c826,-99.56920413617014,28.573247984032786
66,409664.56406875,3163331.052592969,173.4956805511475,Sign,946b812a-5225-4fb4-a21f-365aeec0bc6b,Unknown,0.1335656046867371,0.3690170347690582,,,Remove,94d6b185-744d-498c-a273-075e2979f5f7,-99.92385845131908,28.5937907657293
67,416031.8890958877,3154712.910161591,155.2003491697833,Sign,03a6f1f2-ac0b-4f6b-8931-7b1651ae60db,OM1-3,0.5243991408308806,0.4877334086374776,,,Good,f17e6c53-a628-4b5e-aca0-fe37ae39c9f3,-99.85811522521931,28.516435215220667
68,403546.5362670622,3166851.685015236,177.9903822038323,Sign,c58396f7-598c-43c9-8988-7859c6281c5f,R2-1,0.7966696842495401,0.9329415040360974,SPEED LIMIT 75,,Good,14ab150d-d69d-41c2-9ea5-80c511764850,-99.98671690142945,28.625124417607267
69,416031.3358888245,3154714.129986878,155.2053480586037,Sign,12aec0b3-cdce-4eb0-b76f-a05f499bd56f,OM1-3,0.4851865650895859,0.4953234732652236,,,Good,f17e6c53-a628-4b5e-aca0-fe37ae39c9f3,-99.85812096735197,28.51644618917048
70,412583.4943173913,3158856.137976174,175.3614708045498,Sign,88608366-c660-4055-ac36-cc601412b4a8,M3-3,0.7017678000025026,0.335414945602249,SOUTH,,Good,a72c2408-babc-4984-bb55-e5eccf39dada,-99.89366824924285,28.553602745291972
71,444560.1819075653,3160839.59983123,143.7418543277308,Sign,79d7383e-70f0-426e-87f3-14a066ffdb0f,G20-2,0.9422239442568796,0.5040997687638004,END ROAD WORK,,Good,76b756b9-9b2a-4803-b86b-9db1ec3af998,-99.56688002576638,28.573264025154767
72,412583.5002221694,3158856.132122052,174.826365579851,Sign,a47d52ba-9b68-4274-bb10-e49d76d0348b,M1-4,0.7915949106286431,0.7492641808156693,277,,Good,a72c2408-babc-4984-bb55-e5eccf39dada,-99.89366818843753,28.55360269285316
73,444331.7226036527,3160861.704516206,142.7876427499577,Sign,3339d724-4fde-499d-b0dd-42365cc33608,S1-1,1.001380564789785,0.897195119669089,,,Good,e65f7008-8ef5-4f64-8d63-49763a14fe59,-99.5692170340641,28.573453765639243
74,410213.580794025,3162452.685373196,178.6520295897499,Sign,55967597-1194-4b25-b840-2dd027521eab,D7-6aT,1.28008597291131,1.224744815122127,"HISTORICAL MARKER 1 MILE ON LEFT
11849",,Good,12b5b280-54e2-419f-89b9-8535d877d1f1,-99.91817537788133,28.58590131662249
75,416031.6170803511,3154713.526094385,156.6288793906569,Sign,20a7f5a3-e8e2-43f8-8d2a-243241b0d473,W1-7T,2.502531282644031,1.000177739051009,,,Good,f17e6c53-a628-4b5e-aca0-fe37ae39c9f3,-99.8581180498425,28.516440756827176
76,408022.8290726523,3165833.4287254,167.280261083506,Sign,004e56c5-ebf2-488f-bc2e-8fe3a2aa6762,M2-1,0.5821968326625631,0.3580768195805062,JCT,,Good,035a52b4-07f3-455f-9f6f-ead99881b41b,-99.94084778709433,28.616260006223644
77,444361.0612446299,3160837.779864443,142.9412400918081,Sign,aad5648e-f742-4fc3-bbe4-0a852e69e6e8,M1-6FS,0.7263149117037557,0.6578060208130468,FRAM 1667 ROAD,,Good,f9a63382-0f1b-43fe-a90d-631ce5de5a54,-99.56891589214963,28.573239077518576
78,434354.2955806798,3160985.104947682,141.7761218519881,Sign,d24de9d1-615c-4982-9b08-28af53d329d2,D1-2,1.93565193991322,0.6953254215277327,Big Wells Crystal City,,Good,b966f9b5-7929-49d5-8cb8-63066c00616f,-99.67123957366665,28.57410129333088
79,439738.280780265,3124617.107625992,142.8732750238851,Sign,ae54128e-0c66-4951-8490-bba02325be9c,M3-3,0.6348678478748746,0.2830622118241855,SOUTH,,Good,318a95f2-0a0c-44f6-812d-01cd5ac3748d,-99.61429313545851,28.246096403999868
80,413724.1061081769,3157156.178873537,180.3213952910155,Sign,c2e0271a-c850-4cd5-b1f6-7cf57e90c640,R2-1,0.8599263231502922,0.986924329500814,65,,Good,f2a783ba-8a55-4cc6-99a8-f0789480a675,-99.88188097393574,28.53833601522791
81,398702.5625446722,3166962.229233997,175.6871840916574,Sign,4ec738ac-baab-401c-97af-5f83663b7918,W8-13aT,0.9682688485796352,1.00139228956098,BRIDGE MAY ICE IN COLD WEATHER,,Good,eaf845df-dcf4-44be-834b-010d9b1c67d0,-100.03627394335643,28.62575230140787
82,434623.1607971119,3161002.44819753,142.3463332401589,Sign,599b844a-341a-425c-aefe-edb7697eb4fe,M3-1,0.6670728699205603,0.3213820133892314,NORTH,,Good,0f74521e-6cbe-4dca-909e-822d4f733657,-99.66849152039262,28.574271402979818
83,420609.00156875,3151331.4632375,155.9783990188599,Sign,60146329-6077-48df-a3fb-b3c7546f79d8,Unknown,0.1091475933790207,0.2470090836286545,,,Remove,08e516b5-3663-4ad5-99e5-4a0696a0f2ba,-99.81110978012262,28.486202554485306
84,421028.0285016808,3150675.151867609,153.5653138970956,Sign,686671cc-0568-46c6-ae69-0b3d0703b455,M3-4,0.670799562006382,0.302608041501481,WEST,,Good,36d4e706-0ae1-4509-8d86-c1354ce7147d,-99.80678405209242,28.480304315440264
85,434623.1477460391,3161002.439971009,141.3292597839609,Sign,68218194-bc4d-4b1a-b399-e2c5258ec7e1,M6-1,0.6267037843999831,0.4252206149912614,,,Good,0f74521e-6cbe-4dca-909e-822d4f733657,-99.66849165336562,28.574271328070477
86,434688.2476471399,3161002.703842222,140.1646491801366,Sign,47d4d80f-4c39-446a-981e-fbee995dfc1c,M6-1B,0.6550610732160033,0.4554352652740333,,,Good,7ce2ca85-133b-420b-a829-5b8385e4429f,-99.66782604581647,28.57427698728481
87,419665.67344375,3152339.106792186,162.2729254774749,Sign,20d1bcfc-a15d-42c7-869d-d436d337e662,D1-1,2.781206607818604,0.3663280606269835,"Pine Mountain 1
Callahan 12
Eureka 30",,Remove,e049e441-87f4-4fc6-9a58-16fd5ed6c930,-99.82081697336606,28.49523942969365
88,415146.591365427,3155559.112138367,166.9799511162564,Sign,de35950d-71df-484b-b746-e228f4a3ef16,R7-1,0.3165078447824092,0.4553800779219186,NO PARKING ANY TIME,,Good,22aa09ce-29bd-4444-9086-dc0f23e27d83,-99.86722420746638,28.524015234594653
89,433746.0339060935,3160831.206183087,140.944390758872,Sign,1648edca-744c-4c39-82cd-6fb1b945b978,M1-6T,0.6470951362661462,0.6587860313659222,85 TEXAS,,Good,2622d192-9c33-4e6f-833a-d491d52f30e3,-99.67744990807354,28.572681310368367
90,398337.833198757,3166952.63096073,172.5545918820426,Sign,d0e064e1-7753-4eb0-850c-44c80f507097,I-3,1.150044267318876,0.500004470348357,Pendencia Creek,,Good,6c27fced-9f97-4df6-a3a7-106e441844f5,-100.04000377031207,28.625637100530675
91,434804.5885376647,3161000.999713962,138.1095893206075,Sign,fc3d535a-8492-40c5-b314-6fb1ceef1c23,D1-2,2.359550778293012,0.7344666719436639,⬆️ Carrizo Springs Crystal City ➡️,,Good,da15b2fb-1495-445d-8a57-960055334b13,-99.6666364056462,28.574267455144284
92,402404.25156875,3166872.489116406,176.3075368209839,Sign,d6b80de9-5d7c-4b34-8b1c-cb8d57030324,Unknown,0.1353726089000702,0.3592365980148315,,,Remove,5db83047-de47-4597-a064-8996691f4e30,-99.99840277606413,28.625226609037387
93,403978.7721322836,3166861.134032321,178.5239017363638,Sign,d2fa477e-8d4f-4fab-bc04-ee5c8dd2fc42,W2-1aT,1.228552247781414,1.243928212400937,HIGHWAY INTERSECTION AHEAD,,Good,5dd9a9c9-7d43-4256-8664-07434213cae2,-99.98229646715404,28.62524181210611
94,434766.8060597007,3140486.882770893,142.102213720791,Sign,f0c975da-e533-4092-a3d9-e5c3b282cba6,I-3,1.310128861686882,0.5055956831145926,Appurceon Creek,,Good,3152c4c1-f429-41ef-93a0-51afb95e9909,-99.66586023126166,28.389104148495896
95,445639.848960337,3160861.583277737,141.4181557148695,Sign,7ff9e0c8-f746-4822-9508-1448fb55be60,W3-5,0.9590592027575846,0.9405420301901576,SPEED LIMIT 55,,Good,46d26e69-1054-4c1d-870c-0b850b35ad02,-99.55584175074877,28.57350811778852
96,416736.1864426548,3156802.106649708,155.6512630516663,Sign,45c59d23-d8dc-4040-86e7-5dd0e73bab1b,M1-6FS,0.6511186728628152,0.6370446490004792,FARM 790,,Good,56fd304d-92fc-4f18-9acf-811fd14f7a09,-99.85106973752339,28.535336737433543
97,413097.4176567602,3158076.081170303,168.1998781282455,Sign,e6fd7e26-7103-47be-a1bd-1d3453bf8159,M2-1,0.5810977131418599,0.3868550631609171,JCT,,Good,47312919-691b-4d65-8510-46112c770cfc,-99.8883557848039,28.546596839207776
98,407803.232252373,3166122.71092794,166.3672357490286,Sign,edbbce61-79a5-4b3a-9565-4888c872b291,M3-3,0.631020665168762,0.2581929268635553,SOUTH,,Good,16f4892a-b330-49d9-a6dc-e33bff04780e,-99.94311715377144,28.618855244165456
99,417052.5121713833,3157435.531789768,152.944109113887,Sign,022c7d93-23fc-4305-8488-80170bce50ba,M2-1,0.5962153095373793,0.3976073656940828,JCT,,Good,5ed4c27a-91b1-469f-84d3-a611b3ead8ab,-99.84788252117198,28.54107399711516
100,407803.2207482791,3166122.708980357,165.8906195340678,Sign,9049e3b0-4068-4779-ac08-b3a08a81509c,M1-4,0.7916724811595296,0.7020014663465153,277,,Good,16f4892a-b330-49d9-a6dc-e33bff04780e,-99.94311727128118,28.618855225769355
101,398380.2070370999,3166967.805061171,172.6177966622636,Sign,621ebcc2-7c42-48b2-801a-d9c1a854b8bf,I-3,1.102174376526212,0.4795808839619858,Pendencia Creek,,Good,0ad945c0-749f-4369-9031-f3876cd747cb,-100.0395716940303,28.625777371718776
102,416919.6181708192,3157306.429763014,154.3716034600511,Sign,eb47b4f8-0ee9-461f-b005-5cc06c0e725c,M3-3,0.6556506091411468,0.2764348427360479,SOUTH,,Good,fbf2a91c-76b8-43ac-b6e7-105b07874c8e,-99.84923148520316,28.539900287371402
103,402243.0568695691,3166876.185134077,179.3976080184802,Sign,3d10dedb-9cc2-4977-a0a0-3a4a726e8c1c,D15-10T,1.389227635784681,1.148857138332117,PASSING LANE 2 MILES,,Good,9a97e3d6-47e3-4367-b27d-8ebbf37cb94b,-100.00005190474593,28.625247809806964
104,413356.7511734162,3157712.574065677,175.7970867967233,Sign,97838106-ef2d-4fef-bf40-4029ab065129,M3-2,0.6415066667436521,0.3243207008125299,EAST,,Good,29a7c449-75d4-4818-8349-6b930d76460b,-99.88567757854987,28.54333332569189
105,414624.4452479694,3155815.203933594,174.7596616763622,Sign,da30c32b-379b-4ebb-9905-d56bacb21cca,M4-6,0.6652258634567256,0.3727157243856256,END,,Good,2e24d3e8-c7cb-42bd-b1da-892157901a09,-99.87257920641528,28.52629243491546
106,416919.6078872514,3157306.4272253,153.3340946566314,Sign,5e5f36e8-ee8c-4aa6-8b2f-2224cc0669e4,M6-1,0.6168450775607488,0.3630206872964363,,,Good,fbf2a91c-76b8-43ac-b6e7-105b07874c8e,-99.8492315901266,28.539900263809734
107,428874.159200543,3144385.473686656,167.0421660207212,Sign,66c6dcd1-1488-4548-bba9-f66f462c57b4,M6-1,0.6567345383399064,0.4776842051148935,,,Good,181ab017-7a3c-4b84-83e0-d2b55683f354,-99.72624489653458,28.423985784925954
108,434020.3775773074,3160993.46895426,141.640338698402,Sign,f6086599-0cf9-4ebf-b0c5-60605cd79a5a,W1-8,0.5215664238668984,0.6540705766853067,,,Good,3bff8c6a-f978-4294-83f6-14381beea8f7,-99.67465423515733,28.574159854233997
109,444745.6844396851,3160861.962560446,145.0407762872055,Sign,d142abed-92bb-4387-9e78-c9310904685d,M2-1,0.578593596762006,0.3042481398691028,JCT,,Good,394638b6-d4d3-4f9f-b055-6f65839528e9,-99.56498439033193,28.573473783598978
110,436759.663386672,3138647.743866125,147.1265181070194,Sign,11b01eaa-5b3c-44cf-a44a-9ed3043b8447,M1-6FS,0.629832440646739,0.7424720800096494,FARM 2688 ROAD,,Good,d7673286-4f5f-4e4f-96b2-90a48fea9ed6,-99.64541893024168,28.37260155485785
111,417042.474225,3155160.691753125,153.2247054382324,Sign,d5968c00-dd3c-4cef-8df5-ffa4c04de6c9,R10-3e,0.2228570580482483,0.3918887376785278,PUSH BUTTON WAIT FOR WALK SIGNAL,,Good,2f901580-5ca5-4b32-adcf-3cb619baf286,-99.84782077630283,28.52054155189164
112,403646.8491904152,3166849.235197611,176.8361678617075,Sign,9848c7eb-3c73-4825-b4ca-bd5d4283aa5b,D2-1,2.303080457302009,0.3225157847125591,Carrizo Springs 11,,Good,b7d2ff1c-1ab3-4904-a8da-60197f523318,-99.98569062073385,28.625109773943144
113,434508.0443962616,3140652.287940265,142.6840196549892,Sign,ebfeac30-cd63-4808-a595-9e49a674b585,W8-13aT,0.9988339965904708,1.015105132612894,BRIDGE MAY ICE IN COLD WEATHER,,Good,57441d3b-1c75-4f0e-8917-83ec8bd05302,-99.66851072993221,28.39058419136913
114,404945.7515687498,3166843.021220897,180.901550989598,Sign,deca2667-b15c-4a08-95f7-b7265b29fd93,D15-11T,1.435940265655518,1.266781806945801,NEXT PASSING LANE 6 MILES,,Good,57f288ea-1944-404b-9220-828f488c1ac7,-99.97240394548572,28.625149667271174
115,398028.0136237212,3166958.321581621,173.1870034048334,Sign,6c8f10fd-6f7b-47a8-95d6-adfbff3c5a8f,W8-13aT,0.9755784093529126,0.9753473867649184,BRIDGE MAY ICE IN COLD WEATHER,,Good,fc443391-d4c1-4f17-898c-7b0c34e01f0e,-100.04317330040176,28.62566410316854
116,400617.8880585381,3166925.214018793,185.0459503307939,Sign,57144ca4-17d8-4941-831d-d0e121d69877,M1-4,0.816752050059858,0.687583343011551,277,,Good,fe539acc-bfd1-4581-968b-2c1a1840eb21,-100.01667948360381,28.62556661895246
117,428874.1589032833,3144385.461003076,168.0001224484295,Sign,9a983f9c-a611-4cfc-8042-e57f7c4b400c,M3-1,0.6859063734911655,0.2995191741834903,NORTH,,Good,181ab017-7a3c-4b84-83e0-d2b55683f354,-99.72624489878824,28.42398567042764
118,398106.8473092795,3166973.93137584,172.9598185382783,Sign,205c3c7f-72ab-46c4-8c48-50b6a52be9ef,D15-10T,1.417458400836381,1.126152934102963,PASSING LANE 2 MILES,,Good,9fc5b68c-0d4c-4871-ac03-cc1a7c316d91,-100.0423683334781,28.625811185276937
