OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation
160,1431088.773140951,380697.8475465495,1150.444575734456,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3a1af4a7-15f0-48b2-89c8-cff4559705f9,,R2-1,0.5644165776297451,0.8091224391261738,,-84.09388879465519
161,1431089.740730469,380699.6161207682,1150.368482187907,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f623e6dd-dfa7-4e53-9e27-8d09e6498394,WRONG WAY,R5-1a,4.788869287371636,0.5465307711313169,,-56.6463781032947
162,1458006.741881185,324800.0825327149,998.828384480794,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d9d92ad1-340f-4f94-993d-8012b3d74190,7.1,D10-1,0.920863715906938,1.502381052896381,,139.3537368975692
163,1483392.981170736,307046.5225725911,1240.958900647481,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b5fb45d7-dd47-4ec4-99ae-c0761c1e1419,MILE 83.1,D10-1,5.044435032804808,4.19033698985974,,138.00263639446737
164,1430774.793546224,362940.0679990235,1083.248016807556,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8a0606c1-34d1-4995-bac6-88c9e15fd376,,W1-2,5.11545359035333,4.996100612282754,,-166.929115546248
165,1430775.31258431,362939.7732366537,1079.165397789001,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cddc48e8-e5ea-45ba-9e6c-74851485bcf1,60 M.P.H.,W13-1P,2.624546245187521,2.57789964179198,,15.494014253330974
166,1499532.080773905,301454.1731481527,1681.994793617248,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb2f1adb-f770-4267-8fe8-d8bf83502ed7,,W1-8R,3.149804282387098,4.029680109322071,,-43.97038380655569
167,1459770.96835498,323658.1987436524,1031.847226605733,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bbedcec-9f50-44d9-a9c2-7d816a0868c0,MILE 77.5,D10-1,0.8246744683633249,4.399311473369599,,6.833886687745265
168,1497577.037717367,303952.0927967936,1588.898018937429,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-10f2908d-bdf5-4fe7-bf34-a27728fddc5b,Push Button Wait For Walk Signal,R10-3e,0.1958903808270892,0.3407267379884919,,-159.7757561902945
169,1460205.524982585,323445.7103183594,1025.981115028381,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f9131e6d-83e6-4b77-8c02-2245a028505e,MILE 77.6,D10-1,5.143886200586955,4.218240825037162,,-80.68749784773838
170,1481952.493489258,308383.6575961914,1178.236341888427,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7a02dc1-6109-4e7f-a415-5766351b267c,MILE 82.7,D10-1,0.7833469039946795,4.127708043058714,,-65.49986178131697
171,1503667.707758463,298220.6483741862,1784.879482441266,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b4117cb6-dcca-48ad-83aa-2b517b2cc7c8,"MILE
87.8",D10-1,0.7813912771642209,3.915847980876764,,-139.64408187048178
172,1433405.675854167,347531.0575400391,1032.129373466491,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0f55ea5e-263b-4c27-9bc0-9fdeb07c9d53,JESUS SAVES,R0-1,2.101490524808566,1.741083391308785,,30.79566466147494
173,1436629.261208984,344722.6449830729,1046.29118346405,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1e0a838e-a41b-4c7b-ac77-7cb111c11c56,MILE 7 1 .1,D10-1,1.083075633148352,3.867296887735526,,113.14297522928103
174,1436629.203538086,344722.8660548503,1048.044038358052,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4fae2685-3a96-48ee-a106-3942056aa4f4,"MILE
7",D10-1,0.4640473867331942,2.401907306859891,,-48.13650788172665
175,1464150.730269857,320847.4024562174,1027.996342473348,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-54135952-9905-4645-9097-0ed4321e1eae,MILE 78.5,D10-1,0.5366970999538899,4.199306219418844,,-132.79436480220733
176,1440201.255684896,342909.2476604818,1144.504072703043,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-58ec22d5-3257-4dc5-878c-e0ef0728a280,719,D10-1,6.569041357835134,4.573788468837739,,-41.044081800817004
