OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source
2,1198471.219562804,875012.0166350189,126.105637708704,Sign Face,31st Ave NE,D3-1,2.833061179369688,0.7493196229139965,,11.770934611910524,-122.29530826443668,47.718820686783374,False,-1,,File 2
13,1199255.750435607,879647.2261876311,161.014603480697,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.6883881731082997,0.621194728165865,,-93.49002905231,-122.2925502200662,47.73157174984637,False,-1,,File 2
33,1219344.141949991,886418.1060531504,15.42259625772662,Sign Face,,D3-1,1.889726479103168,1.501738954931498,,17.553407852355072,-122.2115490277353,47.75134947700256,False,-1,,File 2
63,1198976.040170308,876214.2930685312,125.7256956221663,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.609609636279444,1.494122951477766,,28.757136707618887,-122.29336927125958,47.72214684462322,False,-1,,File 2
77,1194573.552717508,864243.2403056732,285.0407640864455,Sign Face,Lake City Wy NE,D3-1,3.001533331771692,1.014150469452143,,137.78245608242742,-122.31013241927548,47.68906591614918,False,-1,,File 2
104,1202493.860846984,887152.3547108856,-37.28987366139862,Sign Face,,R7-8,0.7568713872383039,0.3269839397879939,,-2.73098224402086e-07,-122.28008552472258,47.75233938523339,False,-1,,File 2
131,1194428.808374246,864086.7551286712,289.1829813728733,Sign Face,USE CROSSWALK,R9-3c,2.082275887429714,2.845809859931469,,-50.78592583405821,-122.31070529572644,47.68862797797069,False,-1,,File 2
146,1177678.632336649,908529.0388038014,-60.26669393916899,Sign Face,"EDMONDS FERRY TERMINAL
WEIGHT LIMIT REDUCED
SINGLE UNIT VEHICLES
4 AXLES 23T
5 AXLES 25T
6 AXLES 27T
7 AXLES 30T",R12-1a,1.751013958950838,3.473904672364394,,5.853861642550047,-122.38299213207212,47.80933763564188,False,-1,,File 2
149,1198512.058568745,875349.9368614593,125.3364796346429,Sign Face,NOTICE THIS AREA IS UNDER 24 HOUR VIDEO SURVEILLANCE TRESPASSERS WILL BE PROSECUTED,FDC,1.520793532257279,1.079186868071556,,-66.50520724413597,-122.29517365886176,47.71974926112932,False,-1,,File 2
153,1193786.20077659,863369.9523182057,278.6219730657342,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.3953797662133972,0.7343382170548043,,-146.4970632281526,-122.31324646721944,47.68662318845279,False,-1,,File 2
154,1196751.974787821,868974.1250778086,83.63802962561476,Sign Face,,R9-3,0.3883555058514079,2.013371843447288,,-152.08323803085986,-122.3017297303616,47.7021671187553,False,-1,,File 2
166,1195377.28960146,865038.121502776,239.1201610209547,Sign Face,,R9-3a,2.262586421618859,2.17532152424256,,-46.41088062086986,-122.30694429112404,47.69129472051864,False,-1,,File 2
167,1193730.564379292,863416.4879273366,285.6087373314305,Sign Face,NE 80th St,D3-1,2.880451666017374,0.898070655912161,,-173.04727419172116,-122.31347660518836,47.68674720898071,False,-1,,File 2
172,1177609.122884338,906761.7878117769,-39.92866534908586,Sign Face,35,R2-1,2.343389468789101,2.925022084216277,,177.18022584277503,-122.38310322128982,47.804490518149386,False,-1,,File 2
175,1196757.064244608,868963.2396957285,83.66700274407893,Sign Face,Lake City Wy NE,D3-1,2.381292706231276,1.264998207713167,,-96.65826352661092,-122.30170805960742,47.70213760719907,False,-1,,File 2
180,1189217.496182677,896785.9703162526,255.1344984461867,Sign Face,NO TRUCKS ON 76 AVE W,R5-2a,3.930340797801813,2.051738736828169,,97.41774758007824,-122.33494344134682,47.77790448606407,False,-1,,File 2
205,1196764.362817199,869833.5672437429,97.043634973566,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4290356434384982,0.6808495108286541,,-178.43240791290037,-122.30175915179396,47.70452309972495,False,-1,,File 2
224,1196885.084027322,870400.7461121511,98.46063948571708,Sign Face,"Interstate
Business
Loop",M1-8,0.7096631070102255,1.187771725406249,,117.57778544225458,-122.30132164422942,47.706084945932325,False,-1,,File 2
286,1198682.166893533,875479.4000186045,125.5939711850884,Sign Face,DO NOT ENTER,R5-1,0.3676859793004891,0.5214881682892641,,-69.58716215674826,-122.29449481988148,47.720114647364944,False,-1,,File 2
287,1198682.245390034,875479.4240481455,124.1902454974257,Sign Face,G,M1-4,0.4875502548863491,0.4318018370618423,,112.30181083319228,-122.2944945033291,47.7201147181095,False,-1,,File 2
296,1178045.678769754,909522.9839226166,-34.70864825134449,Sign Face,SUNSET AVE,D3-1,6.159627101818721,1.305899564524492,,119.63334727422014,-122.38159556391096,47.812085215863554,False,-1,,File 2
306,1195100.831334044,864773.9631564219,256.3209320030613,Sign Face,Lake City Wy NE,D3-1,4.29758015871048,0.9849944112449884,,-50.12068968373319,-122.30804179042684,47.690553456710056,False,-1,,File 2
307,1196278.935651265,894530.9136342254,192.8004172668857,Sign Face,NO PARKING ANY TIME,R7-1,1.328148987442255,1.964240544835727,,-146.2789771549666,-122.30602604462244,47.77217170798436,False,-1,,File 2
310,1222861.201581692,888415.5938709354,-37.94530950774723,Sign Face,DANGER DO NOT ENTER,R5-1b,0.689604316626986,0.3977444163896144,,-83.46941057278313,-122.19743223705362,47.75703168069207,False,-1,,File 2
315,1180590.423183003,902529.8380115652,223.7909658839308,Sign Face,,D3-1,0.7764234022671979,0.5079123967140914,,-118.97433949029198,-122.37056898549476,47.7930886012779,False,-1,,File 2
317,1193732.727037983,863416.2476319264,285.5624554342035,Sign Face,NE 80th St,D3-1,3.114407446533442,0.9860479525228344,,-172.9263142531862,-122.3134678057964,47.68674668675717,False,-1,,File 2
329,1180407.513520731,902558.5517111094,216.6966944529616,Sign Face,RESERVED,R7-8,0.4293271639322241,0.8758244596173367,,167.7386126565147,-122.3713155518978,47.79315539178442,False,-1,,File 2
343,1195335.48460797,895473.653803598,237.384452205698,Sign Face,,R2-1,0.9306871205568314,1.576770453651746,,-49.76647046221403,-122.30994906636474,47.774695811491206,False,-1,,File 2
371,1200365.133469461,891013.29080077,76.05902478158501,Sign Face,,W20-1,1.457979690184196,1.417607010652622,,14.642960500053697,-122.28909141183806,47.7627875967228,False,-1,,File 2
388,1197513.440505187,872893.2983623138,102.0325932115319,Sign Face,35,R2-1,1.160102651491761,0.4243135785435637,,-63.035104016156886,-122.29900141944368,47.71295479414637,False,-1,,File 2
400,1193714.272350483,863318.8991553639,278.7180161374811,Sign Face,USE ➜ CROSSWALK,R9-3b,1.772406469037136,1.220760816112161,,143.0497423511597,-122.31353361729356,47.68647874976308,False,-1,,File 2
402,1193834.381608296,863430.1655420826,285.6128674087925,Sign Face,Lake City Wy NE,D3-1,4.213542470932008,1.465879734233022,,131.6269053309893,-122.31305654789182,47.68679123258261,False,-1,,File 2
426,1180146.978829162,902952.3958883554,212.5575058899326,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7371189793696007,1.246664145067334,,50.66558700080616,-122.37241303364382,47.79421765806459,False,-1,,File 2
427,1198280.336898823,874579.4096041757,118.6222879594567,Sign Face,,R9-3a,2.075830854773522,2.135821010669073,,108.80947924641386,-122.29604340734906,47.71762327208775,False,-1,,File 2
428,1181026.802851785,901792.0990629974,239.7940895233554,Sign Face,"5
Curbside Pick Up
Enter code in the app for check-in
Courier Parking",D1-1,1.191927811304728,2.44197453275323,,-131.4666309214478,-122.36872337336357,47.79109539504037,False,-1,,File 2
461,1194889.486714904,864477.2832292571,272.1031090190016,Sign Face,Lake City Wy NE,D3-1,3.143371569563945,0.8621115076790254,,-52.347152577764064,-122.308871957876,47.689727153213965,False,-1,,File 2
477,1194454.750666727,896394.7157225433,262.9961132202549,Sign Face,"244TH ST SW
15TH AVE NE",D3-1,8.874345724980037,2.480176183929046,,113.45888345700764,-122.3136154687392,47.777164328320254,False,-1,,File 2
495,1207964.837860737,889284.1253296549,-6.682987329363552,Sign Face,,R9-3,2.116837125718594,2.118215382595857,,177.1886032493422,-122.25804740115134,47.75851746720205,False,-1,,File 2
513,1194876.924070861,896095.5735684092,267.4549948018793,Sign Face,"Seattle
Vancouver BC
1/4 MILE",D1-2,13.53754880428314,8.185492624839148,,-42.538444510682176,-122.31187125936049,47.77637118894952,False,-1,,File 2
516,1180785.603930887,902155.2671281828,225.5171880366408,Sign Face,,R10-3e,0.6819106786698104,1.348273239160578,,-133.75803837594594,-122.36973917638734,47.7920748842382,False,-1,,File 2
529,1202530.505897033,887136.9353549082,-36.40721668104304,Sign Face,DO NOT ENTER,R5-1,3.011578688969215,0.9192670264343422,,-118.94279860999914,-122.27993520493948,47.752299397585695,False,-1,,File 2
530,1220896.778302835,889223.8791652821,-32.02746949364715,Sign Face,,W1-8R,36.32952778259914,3.972873945832253,,136.02668430252035,-122.2054864960605,47.75913055377792,False,-1,,File 2
583,1206875.916782042,889284.1094601455,1.532773756385119,Sign Face,,M1-4,2.104580651819706,1.869159006724755,,86.54337174063582,-122.26247272155598,47.75845081965525,False,-1,,File 2
589,1185837.47210797,898093.3215247487,339.4882748121026,Sign Face,242 S,D3-1,0.9336362539231778,0.2900925664107005,,-129.4108501085041,-122.3488089557028,47.781270627977314,False,-1,,File 2
593,1194602.881573302,896392.1493675628,254.915028638244,Sign Face,,M1-4,4.258409738441308,2.607288310180108,,57.86484733287031,-122.3130130297696,47.77716662920421,False,-1,,File 2
600,1183747.763899149,901648.0035173432,283.6475262922052,Sign Face,,,3.131599675764641,1.746623405118783,,-137.08700270093132,-122.35764524804468,47.79087669728207,False,-1,,File 2
602,1195257.510349344,895703.6117052094,243.3790467351678,Sign Face,,R2-1,0.2090149874053896,1.06934273481369,,12.712795869172895,-122.31028750039872,47.77532105569442,False,-1,,File 2
606,1193009.825530008,896656.3461611826,250.871833085418,Sign Face,DO NOT ENTER,R5-1,13.20022630016009,6.953014963070553,,-78.20109756242785,-122.3195140760426,47.777790061465616,False,-1,,File 2
609,1199783.543284321,882194.057566517,121.2334605369968,Sign Face,,R2-1,1.067473346814513,1.537174901366234,,127.99244491534004,-122.2906412862312,47.7385838192282,False,-1,,File 2
611,1220886.500267404,889227.2868045059,-32.25570388503346,Sign Face,,W11-2,14.44612514893214,2.250326232214769,,108.78822169597724,-122.205528566133,47.7591392829053,False,-1,,File 2
615,1206955.020429097,889193.4602694336,-13.0839736491439,Sign Face,,R2-1,0.0949453660675014,1.289566008100907,,-26.44144141331896,-122.26214301714477,47.75820725406808,False,-1,,File 2
618,1194113.137099832,863777.0495883066,290.3976496404413,Sign Face,No Parking,R7-1,0.9876100291311742,1.0159919911623,,47.45925662484264,-122.31195758666315,47.68775939129207,False,-1,,File 2
623,1219537.770790018,888989.0646431239,-28.50640371819311,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,0.5346452610939741,0.5934493886182707,,131.5970492020655,-122.21098887515048,47.75840640489743,False,-1,,File 2
628,1181021.638102436,901798.6094666432,240.4347270991408,Sign Face,6,OM3-1,1.090158559381962,0.2557289587768416,,-126.085575770397,-122.36874500218708,47.79111289952925,False,-1,,File 2
638,1203001.183730692,887967.5535857788,-11.59601472079727,Sign Face,"Kenmore
Seattle",D1-1,8.0631860156854,9.38195726354917,,144.11809104763134,-122.27809872413684,47.75460466496222,False,-1,,File 2
652,1219225.655887674,886446.8469861745,8.759736437996501,Sign Face,,R2-1,0.8146080403402448,5.469399655858676,,-59.46393373975628,-122.21203302646816,47.75142119060761,False,-1,,File 2
660,1212665.367715677,888534.9307448331,-35.0213866264122,Sign Face,KEEP RIGHT,R4-7,0.4851545851305128,0.7609554118911426,,-167.1299704132067,-122.23887741838816,47.75674999278016,False,-1,,File 2
668,1221840.077259159,889214.3830911651,-35.21603646849566,Sign Face,STOP,R1-1,1.494435640573502,1.457509580999613,,66.99771534650935,-122.20165203355518,47.759160370033655,False,-1,,File 2
672,1222472.061146425,889203.2512060434,-28.60243740340047,Sign Face,STOP,R1-1,1.543746261199316,0.2479677817349633,,147.18816826737967,-122.1990826310143,47.75916720472833,False,-1,,File 2
676,1209955.050153014,889247.5820547246,-16.89206454813453,Sign Face,,D3-1,2.633384258747101,0.8440084907909235,,-177.58230238212434,-122.24995595204727,47.7585386249483,False,-1,,File 2
678,1208600.497717101,889310.2719232956,-15.08235538462771,Sign Face,,W1-8R,3.968673469424248,0.6851089953258634,,156.6822730805686,-122.25546647082348,47.75862792074921,False,-1,,File 2
682,1199297.758879211,879170.9999329518,160.0830332432193,Sign Face,,OM3,0.6586026300986608,2.755292331079642,,-163.47426947336007,-122.29233562516237,47.73026933668528,False,-1,,File 2
685,1220384.373171203,889153.2984459955,-39.84483964065684,Sign Face,"CHRISTMAS LIGHTS INSTALLATION
425-215-0935",,2.018687166968982,1.231104098161062,,166.91519366979625,-122.2075627305632,47.758906750931565,False,-1,,File 2
688,1185235.682690653,898843.1409245697,324.8964611842238,Sign Face,,D3-1,1.226731339643399,0.54091116728882,,17.33643241900246,-122.35132714570872,47.78328662350329,False,-1,,File 2
691,1178009.653681864,909465.775993336,-48.00889810264084,Sign Face,Restrooms,D9-2,1.680268197705349,3.204100328783194,,-65.12858115600514,-122.38173655769452,47.811926101381545,False,-1,,File 2
704,1184361.17720644,900813.7723448576,296.7313610674941,Sign Face,,R10-15,0.1515829812859496,1.146803685054183,,-39.05365962720605,-122.3550711204231,47.78863028837712,False,-1,,File 2
717,1198976.052986063,876214.20255726,127.3933332532647,Sign Face,P,R7-108,0.6273610001554093,1.464156424254179,,-153.5919686109108,-122.2933692108542,47.722146597387656,False,-1,,File 2
721,1199256.179763407,879749.0705913177,161.0055673720442,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5466619871308407,0.5211264443024993,,83.14225430471495,-122.2925578790706,47.73185086641757,False,-1,,File 2
741,1200628.977829813,883393.7340036916,89.0007473494612,Sign Face,WRONG WAY,R5-1a,17.67488821903865,2.904323982497057,,91.39854096219416,-122.28731724521928,47.74192390240318,False,-1,,File 2
757,1203016.604288146,888068.7927454009,-16.80229324916971,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.6290056978662809,0.6893386580049993,,-126.82439605868645,-122.27804533598322,47.7548830467155,False,-1,,File 2
771,1198987.364492004,876517.9840147796,122.3418856932722,Sign Face,,M6-1,0.1259814882402619,0.5416026423623165,,-45.404457332092285,-122.29335132759844,47.72297977515042,False,-1,,File 2
838,1197045.304996968,871879.1652251068,110.630262863835,Sign Face,Lake City wy NE,D3-1,4.214158071478209,0.9173545190195244,,108.28455320966955,-122.30080822127276,47.71014640669049,False,-1,,File 2
840,1197046.461618875,871884.2274484141,110.8701077200972,Sign Face,NE Northgate Wy,D3-1,2.581201161493858,1.509078446576993,,-61.531720622678215,-122.30080399447536,47.71016035147955,False,-1,,File 2
864,1194564.584892801,864144.4917078542,284.9667981555068,Sign Face,Lake City Way NE,D3-1,4.21509124994278,0.7751497173060974,,-47.60027352974063,-122.31015961684008,47.68879474119838,False,-1,,File 2
874,1199438.322082336,891131.8347342315,54.99372789641249,Sign Face,,R7-8,0.5399249939868848,1.634658415814241,,-1.2138567516830336,-122.29286915054598,47.763054766328914,False,-1,,File 2
909,1199242.233017801,880778.2494251393,161.5596235078576,Sign Face,Quick Curbside Pickup,D1-1,1.303618928765257,2.379706772168478,,87.63414849883577,-122.29270955743532,47.73467031074292,False,-1,,File 2
927,1194408.380060444,896412.192407724,246.0603179893894,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4464548607046406,0.6392953006426494,,-152.42155849804027,-122.3138056139909,47.77720929684034,False,-1,,File 2
1049,1194796.338602111,896066.2719460947,252.3563831355177,Sign Face,MILE 30,D10-1,0.864971175591151,2.302746535142263,,139.55980967928124,-122.3121961228076,47.776285820540245,False,-1,,File 2
1064,1207793.606555399,889333.0534800863,-0.1498072455324007,Sign Face,"RIGHT LANE
ONLY
EXCEPT RIGHT TURNS",R3-8aP,14.27075799663862,7.694004814426105,,-2.636660107708557,-122.25874771190004,47.758641084786944,False,-1,,File 2
1069,1203338.504019591,887582.5012168518,-21.26880999843253,Sign Face,,D3-1,1.668413585027059,1.283266466806332,,55.11648913418918,-122.2766927264524,47.753570325806805,False,-1,,File 2
1124,1199648.216919168,881641.0573287852,148.4945618114872,Sign Face,25,R2-1,0.9850679391374192,0.8823640421032907,,-89.60873696343086,-122.29114001282728,47.73705998501604,False,-1,,File 2
1125,1208626.625838032,889380.3520271443,-4.141808612147695,Sign Face,OSTROMS DRUG & GIFT,D1-1,19.60401763081551,4.774622867107392,,-90.63415876673083,-122.25536662619872,47.75882155813,False,-1,,File 2
1151,1199165.626841043,876809.7186624033,128.9369684404138,Sign Face,52,M1-4,0.1749464935498933,2.41831380451719,,7.185695166599077,-122.29265429988028,47.72379034150912,False,-1,,File 2
1152,1199165.578781961,876809.679414153,130.2029247595869,Sign Face,,R2-1,0.0892134720801065,0.6215415901318193,,-178.2812629104287,-122.2926544914376,47.72379023096083,False,-1,,File 2
1156,1215719.70420229,887232.6841649007,-6.099139881729808,Sign Face,,R2-1,2.774186066140731,1.196678964694341,,120.0204847253437,-122.22634918562184,47.75336524402108,False,-1,,File 2
1167,1199253.128011697,878407.136067392,163.2688747972253,Sign Face,Lake City Wy NE,D3-1,4.786013432741166,1.055110785464446,,81.98760576158402,-122.29244638670276,47.72817329589596,False,-1,,File 2
1175,1208596.766730366,889354.7546587005,-6.164570319453606,Sign Face,PUSH BUTTON FOR GREEN LIGHT,R10-3e,3.250119598458211,3.608718454241753,,163.75442852178924,-122.2554856574636,47.75874959119464,False,-1,,File 2
1179,1216849.8059069,886934.4594386179,-9.236413916150456,Sign Face,,OM3,1.133210900376241,1.314494505822659,,94.13471629813944,-122.2217304432304,47.752615696764025,False,-1,,File 2
1227,1194077.595806701,863784.8303536875,294.8810113169753,Sign Face,SPEED BUMPS AHEAD,W17-1,3.053363260477782,3.336587813297908,,-179.5664307583089,-122.3121025563812,47.68777847582252,False,-1,,File 2
1256,1196669.739290587,868975.0766476328,82.71315511961805,Sign Face,USE CROSSWALK,R9-3a,1.771910937974851,2.127196736435096,,96.34101118751724,-122.30206366217452,47.70216457736924,False,-1,,File 2
1324,1219285.600781676,888483.517027802,-15.09731752852572,Sign Face,HALL RD,D3-1,2.460792588839928,0.8638230844835442,,-177.6301710729975,-122.21196909445048,47.75700601575189,False,-1,,File 2
1394,1188778.165686258,896718.4569178151,276.7143529091282,Sign Face,"6TH AVE
INDIAN AVE",D1-1,8.911711974143984,1.353570180709164,,-166.15389860481906,-122.33672307925733,47.77769145735141,False,-1,,File 2
1411,1212404.108933939,888606.7027129713,-28.11191875318659,Sign Face,"CURB LANE
BUSES ONLY
RIGHT TURNS OK",R3-8aP,3.262514719367028,4.325306822955609,,-72.8510521370172,-122.23994556770988,47.75693088308105,False,-1,,File 2
1425,1196883.629439106,871213.6398531992,102.1938164132836,Sign Face,,OM3,1.079875605404377,3.113201080660025,,-167.77473963773127,-122.30140293499494,47.70831249528567,False,-1,,File 2
1437,1187415.511290099,897245.9141539398,327.2375141868992,Sign Face,,R9-3,1.525378367900849,1.42271103926003,,-61.4635241218703,-122.34231280162538,47.77904972340291,False,-1,,File 2
1492,1177558.029672261,906866.1993714283,-51.41837552368614,Sign Face,STOP ON FLASHING RED DOT THEN PROCEED IF CLEAR,R10-6,51.63478724400203,6.811557466785114,,-37.1713788677608,-122.38332117566738,47.8047732807115,False,-1,,File 2
1514,1184576.248006408,900500.9854163503,304.5406865590814,Sign Face,30 M.P.H.,W13-1,5.561470265885195,2.038647447576126,,87.34155177801127,-122.3541667086828,47.78778704233652,False,-1,,File 2
1516,1184576.110237039,900500.6105555104,306.3237535947565,Sign Face,HIDDEN DRIVEWAY,W11-103,3.486447435716789,1.868812682529291,,85.81937655457408,-122.3541672330276,47.7877860062581,False,-1,,File 2
1522,1219823.528089314,889145.1032210937,-17.46858893056684,Sign Face,City of Renton,M3-4,1.579908393348257,2.470349454879761,,-124.43769091925525,-122.20984130553263,47.75885099332439,False,-1,,File 2
1523,1219821.752706725,889149.0570317601,-17.44222057680262,Sign Face,"CITY PARK
98th Ave NE",D3-1,7.817480829954148,2.743845055103302,,65.73651302190518,-122.20984886912892,47.75886172278359,False,-1,,File 2
1593,1219622.802324594,888927.6242606242,-29.35727357377582,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4710293587793907,0.6227701512599986,,49.191333402316914,-122.21063789081222,47.75824308983308,False,-1,,File 2
1600,1181043.280709045,901771.8597815846,239.0235172106825,Sign Face,RESERVED PARKING,R7-8,0.8734808558225633,1.401713252713283,,-128.1604314182292,-122.3686544190927,47.79104100515507,False,-1,,File 2
1615,1198438.826139546,875048.5239156992,126.4084099255008,Sign Face,,R9-3,0.2918847599004706,2.043682348231475,,-151.76757711989936,-122.29544318548044,47.71891870937724,False,-1,,File 2
1651,1195312.332946186,864986.8696957285,242.9970270945632,Sign Face,NE 86 ST,D3-1,3.424699259201686,0.8901490032672883,,-50.060462657682415,-122.30720316827136,47.691150191122,False,-1,,File 2
1657,1185873.538847065,898071.6693063242,336.3993524068597,Sign Face,ADOPT A HIGHWAY,M1-102a,2.460137486606837,4.675927706857522,,-46.16092649929071,-122.34866025964094,47.78121361261825,False,-1,,File 2
1665,1222390.662327773,889218.7548656606,-35.82104802042219,Sign Face,HOV 2+ ONLY MON-FRI 5AM-9AM,R3-8a,0.4264973178381722,0.6763727181653183,,-165.08932582134884,-122.19941479939412,47.75920488452032,False,-1,,File 2
1676,1179217.266275451,903762.8193925872,182.4675143839918,Sign Face,"EXIT
35
M.P.H.",W13-2,10.01089764674505,4.935316511591276,,153.56815673689286,-122.3762721608476,47.796377827216055,False,-1,,File 2
1677,1177547.379779682,907241.9461003508,-58.62138532102082,Sign Face,EDMONDS MARSH ESTUARY,D1-1,0.8194234817475081,1.665475793729226,,59.88234622910279,-122.3834009915479,47.80580219481338,False,-1,,File 2
1684,1177650.924673888,907975.0377356862,-55.97666055818372,Sign Face,SPEED LIMIT 25,W3-5,2.197917662461599,3.194020749827226,,-172.05608499166257,-122.3830510294605,47.80781776661265,False,-1,,File 2
1710,1195750.160795307,895059.5178804413,219.4663243319594,Sign Face,PHONE,D9-1,1.67989782050252,1.546159579604864,,-39.82277633891775,-122.30822475119244,47.77358703009544,False,-1,,File 2
1728,1194452.232370828,864037.9254993581,292.2396641439203,Sign Face,NE 82nd St,D3-1,2.563470184008281,0.8436222738027573,,-136.11723855004576,-122.31060567804128,47.68849563894283,False,-1,,File 2
1734,1199347.208470682,878672.412588388,159.6242942867679,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4329894298563401,0.6465976372361184,,-89.08231413876717,-122.29208875348438,47.728906108192085,False,-1,,File 2
1752,1195783.199812235,866638.1381031178,152.2158616377913,Sign Face,No Parking,R8-3,0.8629816203316054,0.9415189915398756,,111.28636798270196,-122.3054454667615,47.69570488038381,False,-1,,File 2
1832,1196756.383407612,868964.4539885345,84.30540006577996,Sign Face,Fischer Pl NE,D3-1,2.680735439260801,1.112134794890881,,166.14786101510825,-122.30171093615536,47.70214089220994,False,-1,,File 2
1853,1194347.546874409,864062.7624329518,290.4411280912164,Sign Face,DO NOT ENTER,R5-1,0.7984538548191389,2.371213713934024,,-87.36174588090337,-122.31103286433394,47.68855711489833,False,-1,,File 2
1910,1193629.720405496,863233.5878768809,272.1317442220453,Sign Face,No Parking,R8-3,0.7642510650058588,1.041899328952034,,-72.137056228612,-122.3138687990986,47.686239633666695,False,-1,,File 2
1914,1194900.457001362,864475.9760222259,277.7331804174188,Sign Face,,R9-3,3.439900759855906,4.214689975380898,,37.68637872488512,-122.30882731166028,47.68972426048445,False,-1,,File 2
1920,1197097.985760721,871771.9149756765,100.2653331083062,Sign Face,CUSTOMER PARKING ONLY VIOLATORS WILL BE TOWED AWAY AT VEHICLE OWNER'S EXPENSE TOWING ENFORCED AT ALL TIMES,R7-250P,2.112321418027083,1.578395498295625,,-158.74610872458356,-122.30058438379554,47.70985579659403,False,-1,,File 2
1949,1194088.011811746,863769.968883554,295.4137912966811,Sign Face,15th Ave NE,D3-1,3.574071172674497,0.8515093135833741,,-24.06910126320303,-122.31205889719156,47.687738405289885,False,-1,,File 2
1950,1194086.919268615,863769.5091183359,295.1049115715427,Sign Face,Lake City Wy NE,D3-1,4.211974918842317,0.8973856340845427,,-23.84404148492361,-122.31206328839464,47.68773707655388,False,-1,,File 2
1986,1207046.286227843,889300.879376451,-8.996537771423387,Sign Face,STOP HERE FOR,R1-5a,2.557622565478087,2.629123943150044,,109.84903911826056,-122.26178187170656,47.75850720665739,False,-1,,File 2
1998,1198974.529513162,876215.6883838796,122.6860337760054,Sign Face,"Hair Salon
206 440-5977",D1-1,3.092840503255526,2.442131561736266,,-165.58356957475397,-122.29337553510628,47.72215057416177,False,-1,,File 2
2017,1198539.362535216,875413.9683794037,126.0603570423526,Sign Face,"NOTICE
THIS AREA IS UNDER
24 HOUR TV SURVEILLANCE
TRESPASSERS WILL
BE PROSECUTED",F702,1.622226530959209,1.105335518146555,,-66.542137788476,-122.29506869746564,47.71992643434541,False,-1,,File 2
2037,1184775.911064676,899684.3686984141,313.3949967155857,Sign Face,40,R2-1,1.760928491254648,2.327651957621177,,-8.488241094648554,-122.35327683179624,47.78556218910344,False,-1,,File 2
2044,1214711.48874005,887761.7464241806,-11.69659931321912,Sign Face,"HOV 2+ LANE
2+ PERSONS
ONLY",R3-8a,3.10362563709418,3.990357157786688,,123.1110445910591,-122.23049333822304,47.75475451900448,False,-1,,File 2
2128,1199404.509314188,877850.1377145273,151.0913667259616,Sign Face,WARNING clearance gauge,W12-2P,1.964409893651804,1.680095720042785,,91.31863992775624,-122.29178013668164,47.7266563459278,False,-1,,File 2
2145,1194014.811421935,863767.1590292247,290.124889319142,Sign Face,"NO TURN AROUND
NO EXIT",R5-1a,1.370666589016716,2.066962921619416,,-91.35946247457493,-122.3123557183108,47.68772609556486,False,-1,,File 2
2164,1196868.53408144,871309.8365137624,102.9378811385237,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.1462781931770345,0.5904953664292892,,-151.3433245964986,-122.30147314495612,47.70857516589725,False,-1,,File 2
2187,1196893.204410216,870400.8822795501,98.40578454911736,Sign Face,Stop Ahead,M3-4,0.9017686591297388,1.148951540390651,,-2.4118136904587346,-122.30128868888544,47.70608582736169,False,-1,,File 2
2204,1219228.548243428,888517.010191321,-5.125026718576478,Sign Face,,R2-1,1.044381873086095,1.843357169727485,,-39.349164829205655,-122.21220390493748,47.75709440561307,False,-1,,File 2
2210,1199238.566109842,877968.6273812754,145.9116990369561,Sign Face,STAFF PARKING ONLY →,R7-107,1.090300335238377,1.771697785307964,,4.680451932731733,-122.29246505029356,47.726970716752135,False,-1,,File 2
2280,1199210.429119282,880870.453977955,164.7186070436242,Sign Face,Reserved Parking,R7-8,0.7647407783692083,1.032568522070845,,-171.5761862070383,-122.29284726260798,47.73492100228364,False,-1,,File 2
2286,1192199.078427957,861538.0826864511,194.2804367472731,Sign Face,,R7-1,2.453320512324572,1.092996716474493,,47.83480694183493,-122.31951611495792,47.681502950540725,False,-1,,File 2
2289,1189216.089653543,896786.1905870453,255.0826096560561,Sign Face,NO TRUCKS ON 76 AVE. W,R5-2,14.25514192382495,2.908823654850324,,-140.24425530724417,-122.33494918021236,47.77790499998265,False,-1,,File 2
2292,1199340.914332905,879979.0925717051,168.4094193897648,Sign Face,"CURB LANE
BUSES ONLY
3-7 PM
MON-FRI
BICYCLES OK",R3-11a,2.592955651084582,5.436378592252732,,-173.80575616439342,-122.29223493069328,47.73248648568081,False,-1,,File 2
2313,1198574.311099669,875234.7072024423,123.5974792728824,Sign Face,NO TRESPASSING,R5-1a,1.034610485509038,1.355636392707626,,22.72217044589017,-122.29491020397435,47.7194373721569,False,-1,,File 2
