OBJECTID,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
291,,,40.238812,-79.625136,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,5.50349998474121,,3,1014,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,73.8,3003,5054,2,,3003,,1464,,,3,1013105,1,12 X 48,,8,,,Images/TEBMain/4256143946277873565-STO.jpg,0,73326,"73.8",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38197059,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/073.80/Double-DigitIntermediateReferenceLocationSign#116932,1185,,,48,,12,,,,LRS_POST,,
294,,,40.329099,-79.686989,1530,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,1.3478000164032,,3,1014,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,3,66,2840,5057,2,,2840,,1467,,,3,1012967,1,18 X 60,,8,,,Images/TEBMain/5756152860148079894-STO.jpg,0,72783,"66",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195829,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/066.00/EnhancedReferenceLocationWithDecimalSign#116769,1185,,,60,,18,,,,LRS_POST,,
296,,,40.361805,-79.679205,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,475.584197998047,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,63.5,2582,5054,2,,2582,,1464,,,3,1012802,1,12 X 48,,8,,,Images/TEBMain/1873354110353349133-STO.jpg,0,73072,"63.5",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38211845,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/063.50/Double-DigitIntermediateReferenceLocationSign#116516,1185,,,48,,12,,,,LRS_POST,,
299,,,40.321466,-79.681131,1530,,8,0,1,2,Park Behind Line Sign,"9",1,4.45949983596802,,3,1014,6,11,2,2017/10/13 00:00:00+00,5,4,1,3,10,66.6,2854,6345,2,,2854,,1205,,,1,1012978,1,36 X 36,,8,,,Images/TEBMain/9081811036168558985-STO.jpg,0,72792, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195838,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/066.60/ParkBehindLineSign#116783,1185,,,36,,36,,,,LRS_POST,,
300,,,40.176267,-79.511901,1527,,8,0,1,2,Speed Limit Sign (70 MPH),"20",1,7.48089981079102,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,81.4,3207,5877,3,,3207,,2420,,,1,1015375,1,48 X 60,,8,,,Images/TEBMain/3361482384781179234-STO.jpg,0,72805,"70",2023/05/01 00:00:00+00,,,,2023/05/01 00:00:00+00,,,,2017/10/30 00:00:00+00,38198289,,,,,1520,,,,,,,,,100336,,EB/Shoulder/N/A/081.40/SpeedLimitSign(70MPH)#117136,1201,,,60,,48,,,,EHALIN,,
301,,,40.137824,-79.410207,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,1.25039994716644,,3,1016,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,3,88,2592,5057,2,,2592,,1467,,,3,1015197,1,18 X 60,,8,,,Images/TEBMain/7311493025832610212-STO.jpg,0,73081,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38211854,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/088.00/EnhancedReferenceLocationWithDecimalSign#116526,1185,,,60,,18,,,,LRS_POST,,
306,,,40.24302,-79.636296,1530,,4,0,8,5,Overhead Roadway Identification Sign,"15.75",1,121.569702148438,,3,1014,3,11,2,2017/10/13 00:00:00+00,5,4,8,3,5,73.07,2935,5151,1,,2935,,4044,,,1,1013045,1,126 X 18,,1,,,Images/TEBMain/4056750607345490998-STO.jpg,0,73093,Seanor Church Rd,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38194668,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/073.07/OverheadRoadwayIdentificationSign#116864,1185,,,18,,126,,,,LRS_POST,,
307,,,40.217946,-79.600697,1527,,9,0,1,1,Advisory Speed Plaque (55 MPH),"6.25",1,5.55310010910034,,3,1016,9,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,75.73,3264,6144,1,,3265,,3359,,,1,1013187,1,30 X 30,,8,,,Images/TEBMain/5741479852070700247-STO.jpg,0,73105,,2021/04/28 00:00:00+00,,,,2021/04/28 00:00:00+00,,,,2017/10/30 00:00:00+00,38199636,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/075.73/AdvisorySpeedPlaque(55MPH)#117193,1201,,,30,,30,,,,EHALIN,,
312,,,40.214742,-79.595377,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,5.74069976806641,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,76.1,3275,5054,2,,3275,,1464,,,3,1013198,1,12 X 48,,8,,,Images/TEBMain/7588388210315177946-STO.jpg,0,73115,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38209285,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/076.10/Double-DigitIntermediateReferenceLocationSign#117204,1185,,,48,,12,,,,LRS_POST,,
313,,,40.348882,-79.687288,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,5.25309991836548,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,64.5,2692,5054,2,,2692,,1464,,,3,1012848,1,12 X 48,,8,,,Images/TEBMain/4820698658398187777-STO.jpg,0,73393,"64.5",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38214360,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/064.50/Double-DigitIntermediateReferenceLocationSign#116626,1185,,,48,,12,,,,LRS_POST,,
315,,,40.187593,-79.533003,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,1.22459995746613,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,3,80,3075,5057,2,,3075,,1467,,,3,1015253,1,18 X 60,,8,,,Images/TEBMain/1164507327033469522-STO.jpg,0,73557,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38197116,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/080.00/EnhancedReferenceLocationWithDecimalSign#117004,1185,,,60,,18,,,,LRS_POST,,
317,,,40.120709,-79.398725,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,6.64569997787476,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,89.4,2864,5054,2,,2864,,1464,,,3,1015225,1,12 X 48,,8,,,Images/TEBMain/501679918205187833-STO.jpg,0,72860,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195846,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/089.40/Double-DigitIntermediateReferenceLocationSign#116793,1185,,,48,,12,,,,LRS_POST,,
331,,,40.128089,-79.407538,1527,,8,0,1,2,No Parking Symbol Sign,"9.0",1,1041.40600585938,,3,1016,5,11,2,2017/10/12 00:00:00+00,5,4,7,3,10,88.69,2702,6029,2,,2702,,2698,,,1,1015207,1,36 X 36,,8,,,Images/TEBMain/5268478234001501731-STO.jpg,0,73460,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38214369,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/088.69/NoParkingSymbolSign#116636,1185,,,36,,36,,,,LRS_POST,,
435,,,40.166356,-79.490862,1527,,9,0,1,1,Right Curve Sign,"16",1,10.4224996566772,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,82.72,3644,6133,3,,3644,,2949,,,1,1015725,1,48 X 48,,8,,,Images/TEBMain/1619680705819375829-STO.jpg,0,74669, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201112,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/082.72/RightCurveSign#117572,1185,,,48,,48,,,,LRS_POST,,
453,,,40.345084,-79.690221,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,5.72720003128052,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,64.8,2760,5054,2,,2760,,1464,,,3,1012900,1,12 X 48,,8,,,Images/TEBMain/3052230681364876521-STO.jpg,0,74727,,2023/08/01 00:00:00+00,,,,2023/08/01 00:00:00+00,,,,2017/10/30 00:00:00+00,38214440,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/064.80/Double-DigitIntermediateReferenceLocationSign#116694,1185,,,48,,12,,,,EHALIN,,
480,,,40.16245,-79.485271,1527,,8,0,1,2,Emergency Stopping 1500 Feet Sign,"12",1,280.211700439453,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,83.15,3660,6351,3,,3660,,1224,,,1,1015741,1,48 X 36,,8,,,Images/TEBMain/6505187210888627911-STO.jpg,0,74337, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201084,,,,,1520,,,,,,,,,100336,,EB/Shoulder/N/A/083.15/EmergencyStopping1500FeetSign#117588,1185,,,36,,48,,,,LRS_POST,,
481,,,40.161906,-79.484807,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,224.801193237305,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,83.2,3661,5054,2,,3661,,1464,,,3,1015742,1,12 X 48,,8,,,Images/TEBMain/2366297875460660810-STO.jpg,0,74338,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201085,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/083.20/Double-DigitIntermediateReferenceLocationSign#117589,1185,,,48,,12,,,,LRS_POST,,
483,,,40.159881,-79.482005,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,6.66470003128052,,3,1016,5,6,3,2017/10/13 00:00:00+00,5,4,8,3,8,83.4,3663,5054,2,,3663,,1464,,,2,1015744,1,12 X 48,,8,,,Images/TEBMain/3970794449436670888-STO.jpg,0,74340,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201087,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/083.40/Double-DigitIntermediateReferenceLocationSign#117591,1185,,,48,,12,,,,LRS_POST,,
484,,,40.159848,-79.48193,1527,,8,0,1,2,Emergency Stopping Arrow Sign,"12.0",1,4.79689979553223,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,83.4,3664,7006,3,,3664,,1224,,,1,1015745,1,48 X 36,,8,,,Images/TEBMain/3830001769395490353-STO.jpg,0,74341,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201088,,,,,1520,,,,,,,,,100336,,EB/Shoulder/N/A/083.40/EmergencyStoppingArrowSign#117592,1185,,,36,,48,,,,LRS_POST,,
485,,,40.159171,-79.480782,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,4.23820018768311,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,83.47,3665,6029,2,,3665,,2698,,,1,1015746,1,36 X 36,,8,,,Images/TEBMain/5197030309961260990-STO.jpg,0,74342, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201089,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/083.47/NoParkingSymbolSign#117593,1185,,,36,,36,,,,LRS_POST,,
486,,,40.159051,-79.480561,1527,,2,0,8,5,Emergency Cellular Telephone Sign (*11),"7.5",1,4.56839990615845,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,8,3,10,83.49,3667,6355,2,,3667,,4062,,,1,1015748,1,30 X 36,,8,,,Images/TEBMain/1433859895010963712-STO.jpg,0,74343, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201090,,,,,1520,,,,,,,,,100329,,EB/WideArea/N/A/083.49/EmergencyCellularTelephoneSign(*11)#117595,1185,,,36,,30,,,,LRS_POST,,
487,,,40.159003,-79.480437,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,30.1189002990723,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,10,83.5,3668,5054,2,,3668,,1464,,,3,1015749,1,12 X 48,,8,,,Images/TEBMain/1649866865527672468-STO.jpg,0,74344,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201091,,,,,1520,,,,,,,,,100327,,EB/WideArea/N/A/083.50/Double-DigitIntermediateReferenceLocationSign#117596,1185,,,48,,12,,,,LRS_POST,,
489,,,40.158906,-79.480193,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,69.6684036254883,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,83.51,3669,6029,2,,3669,,2698,,,1,1015750,1,36 X 36,,8,,,Images/TEBMain/6367856570833708137-STO.jpg,0,74345, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201092,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/083.51/NoParkingSymbolSign#117597,1185,,,36,,36,,,,LRS_POST,,
490,,,40.158905,-79.480193,1527,,8,0,7,2,No Parking Arrow Plaque (Right Arrow),"4.5",1,69.6531982421875,,3,1016,9,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,83.51,3670,7015,1,,3669,,2693,,,1,1015751,1,36 X 18,,8,,,Images/TEBMain/4993938233044708712-STO.jpg,0,74346,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201093,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/083.51/NoParkingArrowPlaque(RightArrow)#117598,1185,,,18,,36,,,,LRS_POST,,
491,,,40.15862,-79.479443,1527,,4,0,8,5,Overhead Roadway Identification Sign,"9",1,27.0855007171631,,3,1016,3,11,2,2017/10/13 00:00:00+00,5,4,8,3,5,83.55,3671,5151,1,,3671,,4048,,,1,1015752,1,72 X 18,,1,,,Images/TEBMain/4226686194648182306-STO.jpg,0,74347,SR 982,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201094,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/083.55/OverheadRoadwayIdentificationSign#117599,1185,,,18,,72,,,,LRS_POST,,
492,,,40.158309,-79.479091,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,135.074493408203,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,8,83.58,3673,6029,2,,3673,,2698,,,2,1015754,1,36 X 36,,8,,,Images/TEBMain/8856591038331001262-STO.jpg,0,74348, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201095,,,,,1520,,,,,,,,,100336,,EB/Shoulder/N/A/083.58/NoParkingSymbolSign#117601,1185,,,36,,36,,,,LRS_POST,,
497,,,40.164313,-79.486675,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,146.414703369141,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,83,3658,5057,2,,3658,,1467,,,3,1015739,1,18 X 60,,8,,,Images/TEBMain/7969000398658570162-STO.jpg,0,74336,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201083,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/083.00/EnhancedReferenceLocationWithDecimalSign#117586,1185,,,60,,18,,,,LRS_POST,,
498,,,40.298726,-79.67176,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,518.068115234375,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.3,2824,5054,1,,2824,,1464,,,3,1012953,1,12 X 48,,9,,,Images/TEBMain/7104105222084524359-STO.jpg,0,74847,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195887,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.30/Double-DigitIntermediateReferenceLocationSign#116753,1185,,,48,,12,,,,LRS_POST,,
500,,,40.203906,-79.563423,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",4,0.961700022220612,,3,1017,9,11,2,2017/10/13 00:00:00+00,5,4,8,3,3,78,2988,5057,1,,2988,,1467,,,3,1013095,1,18 X 60,,8,,,Images/TEBMain/4488551570563025737-STO.jpg,0,74849,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38224039,,,,,1520,,,,,,,,,100327,,WB/Median/N/A/078.00/EnhancedReferenceLocationWithDecimalSign#116917,1185,,,60,,18,,,,LRS_POST,,
511,,,40.236681,-79.622653,1530,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,1.63950002193451,,3,1014,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,3,74,3008,5057,2,,3008,,1467,,,3,1013110,1,18 X 60,,8,,,Images/TEBMain/3594527339641581639-STO.jpg,0,74860,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38197126,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/074.00/EnhancedReferenceLocationWithDecimalSign#116937,1185,,,60,,18,,,,LRS_POST,,
512,,,40.198249,-79.553278,1527,,8,0,1,2,No Parking Symbol Sign,"9",1,9.27740001678467,,3,1016,6,11,2,2017/10/13 00:00:00+00,5,4,7,3,10,78.66,3016,6029,2,,3016,,2698,,,1,1013118,1,36 X 36,,8,,,Images/TEBMain/779521914578293851-STO.jpg,0,74861, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38197127,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/078.66/NoParkingSymbolSign#116945,1185,,,36,,36,,,,LRS_POST,,
514,,,40.304619,-79.673273,1530,,2,0,8,5,Interstate East Marker,"3.125",1,392.672912597656,,3,1014,9,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.88,2818,5705,1,,2817,,2278,,,1,1012947,1,30 X 15,,8,,,Images/TEBMain/6137278276733086043-STO.jpg,0,74846,,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38195886,,,,,1520,,,,,,,,,100337,,EB/Shoulder/N/A/067.88/InterstateEastMarker#116747,1201,,,15,,30,,,,EHALIN,,
522,,,40.177063,-79.513536,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,5.75069999694824,,3,1017,5,11,2,2017/10/10 00:00:00+00,5,4,8,3,8,81.3,849,5054,2,,849,,1464,,,3,1014667,1,12 X 48,,8,,,Images/TWBMain/311626279748872551-STO.jpg,0,74771,"81.3",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38203886,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/081.30/Double-DigitIntermediateReferenceLocationSign#114821,1185,,,48,,12,,,,LRS_POST,,
523,,,40.18099,-79.523631,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,5.9096999168396,,3,1017,5,11,2,2017/10/10 00:00:00+00,5,4,8,3,8,80.7,855,5054,2,,855,,1464,,,3,1014673,1,12 X 48,,8,,,Images/TWBMain/6419064020130189457-STO.jpg,0,74772,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38203887,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/080.70/Double-DigitIntermediateReferenceLocationSign#114827,1185,,,48,,12,,,,LRS_POST,,
538,,,40.257705,-79.642665,1530,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",4,1.76119995117188,,3,1015,9,11,2,2017/10/16 00:00:00+00,5,4,8,3,3,72,3817,5057,1,,3817,,1467,,,3,1013253,1,18 X 60,,8,,,Images/TEBMain/6536767644485653537-STO.jpg,0,74747,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38224090,,,,,1520,,,,,,,,,100327,,WB/Median/N/A/072.00/EnhancedReferenceLocationWithDecimalSign#117744,1185,,,60,,18,,,,LRS_POST,,
583,,,40.17991011,-79.522011,1527,,8,0,1,2,Private Roadway Sign,"12.5",1,11.6621999740601,,1,1016,8,11,2,2017/10/16 00:00:00+00,2,4,1,3,1,80.81,4951,6357,3,,4951,,1253,,,1,1015859,1,60 X 30,,8,,,No Image Yet,0,139153,Face of Sign not available,2024/02/28 00:00:00+00,,,,2023/12/13 00:00:00+00,,,,2017/10/30 00:00:00+00,38198447,,,2019/06/17 00:00:00+00,,1520,,,,,,,,,100336,,EB/AccessRamp/EnterOutsid/080.81/PrivateRoadwaySign#118270,1185,,,30,,60,,,,LRS_POST,,
584,,,40.17984604,-79.52189354,1527,,8,0,7,2,Private Property No Trespassing Sign,"4.0",1,4.52250003814697,,1,1016,9,11,2,2017/10/16 00:00:00+00,2,4,7,3,1,80.82,4952,6332,1,,4952,,1163,,,3,1015860,1,24 X 24,,8,,,No Image Yet,0,139157,Best Image Available,2024/02/28 00:00:00+00,,,,2023/12/13 00:00:00+00,,,,2017/10/30 00:00:00+00,38198448,,,2019/06/17 00:00:00+00,,1520,,,,,,,,,100336,,EB/AccessRamp/EnterOutsid/080.82/PrivatePropertyNoTrespassingSign#118271,1185,,,24,,24,,,,LRS_POST,,
585,,,40.150343,-79.449565,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,3.86330008506775,,3,1017,5,11,2,2017/10/10 00:00:00+00,5,4,8,3,8,85.3,533,5054,2,,533,,1464,,,3,1014523,1,12 X 48,,8,,,Images/TWBMain/8111389019279551533-STO.jpg,0,74300,"85.3",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38202496,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/085.30/Double-DigitIntermediateReferenceLocationSign#114505,1185,,,48,,12,,,,LRS_POST,,
588,,,40.164484,-79.486556,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,1.06780004501343,,3,1016,5,11,2,2017/10/16 00:00:00+00,5,4,8,3,3,83,3822,5057,2,,3822,,1467,,,3,1015841,1,18 X 60,,8,,,Images/TEBMain/5533770585556378915-STO.jpg,0,81998,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38202364,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/083.00/EnhancedReferenceLocationWithDecimalSign#117749,1185,,,60,,18,,,,LRS_POST,,
589,,,40.164483,-79.486556,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",4,0.837100028991699,,3,1017,9,11,2,2017/10/16 00:00:00+00,5,4,8,3,3,83,3823,5057,1,,3823,,1467,,,3,1015842,1,18 X 60,,8,,,Images/TEBMain/1699058938828957647-STO.jpg,0,74799,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38224047,,,,,1520,,,,,,,,,100327,,WB/Median/N/A/083.00/EnhancedReferenceLocationWithDecimalSign#117750,1185,,,60,,18,,,,LRS_POST,,
590,,,40.155119,-79.472435,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",4,1.50510001182556,,3,1017,9,11,2,2017/10/16 00:00:00+00,5,4,8,3,3,84,3825,5057,1,,3825,,1467,,,3,1015844,1,18 X 60,,8,,,Images/TEBMain/4585895598943713519-STO.jpg,0,74800,"84",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38224048,,,,,1520,,,,,,,,,100327,,WB/Median/N/A/084.00/EnhancedReferenceLocationWithDecimalSign#117752,1185,,,60,,18,,,,LRS_POST,,
596,,,40.150066,-79.455148,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",4,1.27110004425049,,3,1017,9,11,2,2017/10/16 00:00:00+00,5,4,8,3,3,85,3832,5057,1,,3832,,1467,,,3,1015845,1,18 X 60,,8,,,Images/TEBMain/7555482374463137350-STO.jpg,0,74806,"85",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38224049,,,,,1520,,,,,,,,,100327,,WB/Median/N/A/085.00/EnhancedReferenceLocationWithDecimalSign#117759,1185,,,60,,18,,,,LRS_POST,,
