OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude
95,1450368.706,329606.1285,978.1844055,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7ffc8dc4-2f34-41f5-8192-41d9eb5a0a4e,NOTICE UNATTENDED VEHICLES REMOVED AFTER 24 HOURS,R10-14,2.460283956,2.463449957,,-31.30569921,-79.60564437,40.22319011
96,1429121.202,367518.1057,1084.187071,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dafa6c43-1a0f-4d80-bab1-bd0fa370b2a7,"EXIT 67
IRWIN
30
Irwin
Greensburg
1 MILE",E1-1,14.19680458,15.33871622,,145.6720286,-79.68469082,40.32598532
97,1427447.747,370424.6677,990.0048872,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b9d7d01a-cd7d-413d-8bcf-8035e1be6346,"MILE
65.6",D10-1,1.065456316,3.228988738,,-24.51407838,-79.69092049,40.33386124
98,1427447.324,370424.3665,989.0182242,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-98814aed-6a57-4f01-b630-411fc083a165,656,D10-1,0.435231346,3.425577292,,1.545944269,-79.69092198,40.33386039
99,1497332.59,303998.292,1586.954054,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-03e94913-6f25-4202-a08b-d9d7c467dfcd,"NEXT
2 MILES",W7-3a,5.717448348,1.865319325,,23.51150119,-79.43573959,40.1554932
100,1497341.583,303991.9146,1591.278896,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bcce331-9fde-41cf-8015-f6aedb0dc898,,W7-1,2.642937214,3.430465723,,-78.16863379,-79.43570698,40.15547617
101,1466168.545,319307.4229,1060.355824,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1501bc6b-c9ed-45ab-9a90-7b023573ec39,SR 819,M1-5,6.200320879,3.261443089,,71.41526958,-79.54832346,40.19582258
102,1497337.204,303997.0721,1587.262208,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-72dfcebc-f921-4252-9c97-72d0a3f88f78,"NEXT
2 MILES",W16-4P,15.22510467,2.597681383,,-136.351294,-79.435723,40.15549009
103,1497338.085,304000.417,1587.483655,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-232f2f7d-e7c0-48f8-9f97-93e5631b44f1,NEXT 2 MILES,W16-4P,3.706002896,1.918714851,,-74.90473395,-79.43572008,40.15549932
104,1497341.602,303992.609,1591.299872,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0e3d2f73-9c55-4709-a109-74bd2248f193,,W7-1,0.530132047,5.588108874,,-164.406735,-79.43570697,40.15547808
105,1456025.529,325625.414,998.7426291,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aa3abdfd-2e04-4d90-a8e4-97947d7d1807,TOLL,M4-3,3.331953992,0.673005297,,-90.00000554,-79.58509458,40.21258958
106,1499284.201,301909.4769,1664.175763,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-92d9bc84-414a-41c5-88a3-3014f0bab3b4,"MILE
867.7",D10-1,0.607368404,4.32620754,,78.51245887,-79.42861678,40.14986228
107,1439494.114,343664.0636,1133.953903,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6cbbf913-96e6-47d2-b8ed-803696e73015,"MILE
7
1
.7",D10-1,0.750491083,3.796473492,,59.44087769,-79.64565956,40.26113749
108,1453601.823,326099.3726,1041.851075,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-29d3a2e5-9171-497a-be89-2f16508eb6a7,"MILE
7
6.2",D10-1,7.218914506,4.59649529,,88.2463562,-79.59380642,40.21375178
109,1436589.238,344593.2667,1047.711029,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ff61dc17-d67c-45da-9ac5-5a1b576d0624,MILE 71.1,D10-1,18.06985033,4.137495075,,90.81245911,-79.65613764,40.263516
110,1431860.961,360515.0964,1149.47994,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1be6c287-ce49-4e75-9355-cd7bd4c7e03b,,OM3,2.871992634,3.568165475,,30.53135512,-79.67431948,40.30693062
111,1431844.871,360548.7826,1149.46397,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bc3c7788-7f97-4143-a112-925bf84e06ab,,OM3,1.657870546,3.409441048,,17.31625013,-79.67437979,40.3070221
112,1431833.702,360524.7531,1143.020649,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0ad611a8-3ffa-4dcc-a5a6-0688788de1ec,,OM3,44.76080225,8.894669147,,-80.18572145,-79.67441795,40.30695549
113,1431867.247,360561.2588,1145.04674,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b499b10e-97d3-469d-92e4-4902fa8ad389,,OM3,56.8046898,6.980932096,,165.3602692,-79.67430055,40.30705768
114,1431840.526,360512.1104,1143.380491,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a1d570e5-81e0-4854-8a4d-4a322c7b0ae3,,OM3,49.58124082,6.024839133,,-173.007333,-79.6743925,40.3069212
115,1431887.47,360533.974,1145.40443,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b3a42297-c3e2-4c2c-88f8-f0d97862dddc,,OM3,72.52632364,6.975205525,,-49.04392972,-79.67422592,40.30698401
116,1431870.791,360539.5361,1145.181205,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0e2af114-c428-43ef-8dd4-d3aa082d4802,,OM3,72.70571918,6.972255022,,-154.2039142,-79.67428615,40.30699828
117,1450897.362,328911.3864,970.377508,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9440a2df-a89c-4d71-9fd7-0e5e6c0ff46b,,W1-1a,5.108986265,5.217743795,,-15.76939724,-79.60369937,40.22131388
118,1431890.476,360528.8157,1164.813791,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c05ea766-1414-408f-b6ed-0deddadc96aa,WENDEL ROAD,D3-1,8.766179155,1.579819515,,-32.44431561,-79.67421475,40.30697003
119,1431869.394,360545.2006,1144.803291,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f2d27bc7-bbe1-4950-84da-a79205497c78,,OM3,49.29538001,7.131321667,,95.71398066,-79.6742916,40.30701374
120,1431880.806,360525.2914,1145.056201,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6da4f4dd-83da-451a-82c8-c4d10ed9b9e4,,OM3,38.11064868,7.200347931,,-47.51376709,-79.67424913,40.30695978
121,1498368.099,303359.8663,1615.463115,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e848c5d5-e57d-401a-b9da-bc7845feb62b,,W1-8R,2.413534296,3.317727909,,-40.71583206,-79.43199215,40.15379518
122,1493594.041,302122.2745,1458.79515,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-35745cf7-d0a4-439d-812b-64b168b25897,,W1-8L,2.740441652,4.064893321,,86.24260128,-79.44898294,40.15014764
123,1494566.539,303133.6402,1501.644052,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-777250a7-718c-493f-9a85-e8ebbc65f0b3,"MILE
85
6",D10-1,7.87678968,4.629781523,,-165.955116,-79.44557413,40.15297473
124,1494566.751,303131.7379,1500.638967,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-85031745-3bde-4415-b74a-3ffdec49d4f1,"MILE
8
5
.6",D10-1,6.375591819,4.972885354,,18.90565707,-79.44557324,40.15296952
125,1453589.718,326108.8275,1041.9528,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-391481ff-7491-4e4d-8f2f-39e8500c49ad,MILE 76.2,D10-1,18.21539645,5.436505702,,52.59604193,-79.59385046,40.21377703
126,1494572.944,303134.6639,1500.694209,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c21e6c7-63b2-4210-85eb-98d917e8678e,"MILE
85
5
.6",D10-1,12.15804977,4.878897152,,-139.8408511,-79.44555129,40.15297788
127,1494564.255,303126.6757,1501.076529,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-03407ea3-e48b-4cda-aec8-53b208c69bc1,"MILE
8
5
.6",D10-1,20.27058239,5.379401516,,167.610215,-79.44558183,40.15295549
128,1428554.823,368686.6334,1036.804771,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f0e693a6-baaa-4218-bde1-26fa0e8f9975,"WEST
76
MILE
66
.0",D10-1,1.449328723,4.916213339,,-35.33368181,-79.68681362,40.32915813
129,1430688.121,379694.1753,1136.852166,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-000ec500-51c5-44a5-885f-6edae354884b,"PARK
BEHIND
LINE",R8-31,2.94445007,3.058248759,,42.01247882,-79.6800266,40.3594952
130,1493298.914,302072.5518,1450.08722,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-22d070c3-b638-476b-b776-619479e68f90,,W1-8L,2.116317542,3.920888161,,98.62071946,-79.45003508,40.14999558
131,1449850.18,330349.2373,998.5447858,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-428b36c1-55f0-4acc-84db-3ef012b6d8d2,NO U-TURN,R3-4,0.956395483,3.196494494,,-136.1481974,-79.60755685,40.22519963
132,1448082.24,331888.3262,1033.845533,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-eac9d20b-0d53-4da0-bd77-655da09a63a7,SPEED LIMIT 70,R2-1,2.600743154,4.607346912,,136.133576,-79.61400322,40.22932136
133,1506689.428,292449.3996,1835.945971,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-558dc1c8-db35-4b7c-9f8b-d4c0b7bd3423,MILE 89.1,D10-1,1.034683916,4.408598672,,144.9945066,-79.40149802,40.12428129
134,1450518.464,329628.7355,989.0991237,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8d639df2-1c53-4c45-92f9-197d12addc82,,W1-8,2.883065817,4.407728462,,-28.11522512,-79.60510988,40.22326079
135,1449196.295,330751.8827,1009.624407,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-11abaaf7-c6b2-416e-ad49-2a90eca5cb6a,H,D9-2,2.178807646,2.512454342,,-57.20322827,-79.60992843,40.2262669
136,1450895.472,328910.8001,966.6539304,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e3e9b825-3c21-4d76-8ef6-8d4f8d541882,20 MPH,W13-1P,2.600971951,2.309559989,,-74.04922532,-79.60370609,40.22131217
137,1450895.337,328910.9186,975.2023395,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-331e9516-d6c5-406d-b332-7397e7c06544,,W20-1,0.790744133,1.904696054,,-94.07671258,-79.60370658,40.22131248
138,1451071.035,328593.7095,974.2907188,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ec43e9de-a795-4761-8320-fdb2475aa14a,"MILE
7
5.5",D10-1,0.709814807,4.179922624,,82.52768709,-79.6030537,40.22045203
139,1427468.905,374056.1273,1030.590131,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a9442754-248c-4b38-9084-145824d681a0,,M1-4,0.887769907,0.387100716,,42.77765481,-79.69113091,40.34382861
140,1500836.519,300179.5526,1750.193215,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2207e915-1c13-49df-b217-45a3f2f34150,Freeman Falls Rd,D3-1,8.929188146,2.918580376,,-55.10778378,-79.42294747,40.14519518
141,1487559.845,303905.276,1309.339816,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-16505750-d0df-4f82-8fbf-bee0d5019f9e,"MILE
84
4
.1",D10-1,0.536810227,3.195692336,,40.51762791,-79.47068921,40.15472054
142,1427532.939,370506.4258,990.1284892,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1f5834f7-4be9-4778-8014-09d4fc813779,"MILE
65
.6",D10-1,0.729591366,3.904874725,,137.9394986,-79.69062142,40.33409076
143,1452817.082,327132.4507,1040.152537,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e9be6ef1-d399-4e97-bba1-a6d6d166eb5c,,W1-8L,2.398641378,3.895548416,,-35.7200173,-79.59669304,40.21654203
144,1452817.29,327133.2004,1036.850227,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-34c37ffe-37f1-4d3d-bc05-27729fa722da,"Push Button
Wait For
Walk Signal",R10-3e,1.206512049,1.009733516,,87.3056717,-79.59669235,40.2165441
145,1506300.969,292806.7562,1829.884309,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2e59cb72-692f-40b8-8c9c-13493ab84bf4,WEST 76 MILE 89 .0,D10-1,16.21706165,4.962657937,,121.4917311,-79.4029108,40.12524215
146,1506308.181,292813.5217,1832.27366,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7372c40e-9a42-4473-ad7a-d8b4eb8bcf5e,Interstate 76,M1-1,6.934967777,3.562274248,,-48.41695902,-79.40288546,40.12526109
147,1499400.654,301614.7385,1675.775798,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a45b5a48-288f-4481-85ed-6b0c97e942e3,,W1-8R,2.91339842,3.926213458,,-34.16861614,-79.42818023,40.14905942
148,1453604.165,326099.0747,1042.602799,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3d345fdd-dbe9-48ee-af3f-4695a1bac792,"MILE
76
2",D10-1,6.077681048,4.307925299,,113.9974423,-79.59379802,40.2137511
149,1453595.511,326104.4092,1042.012323,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2d6d649c-42db-455b-9ea6-c5a8b6af1b7e,MILE 76.2,D10-1,13.45813868,4.839629346,,-123.2000174,-79.5938294,40.21376524
150,1453599.157,326100.8817,1041.56202,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-013f5c84-63d3-4a21-8762-8eafc309197c,MILE 76.2,D10-1,11.26809945,5.52938903,,68.50857932,-79.59381608,40.21375577
151,1453593.156,326105.7196,1041.651229,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f9290b07-1f5e-4885-afac-e1c027f52bb5,762,D10-1,12.99943336,4.965545862,,-121.2881885,-79.59383792,40.2137687
152,1487488.288,303898.8529,1310.746645,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-349ce37b-5249-4597-8886-3a0bec3e1583,,W1-8L,0.85832795,2.07886036,,-2.42E-07,-79.47094471,40.15469909
153,1446606.019,333281.8922,1055.986653,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9ff65daf-1a0f-41b3-b41d-9933220bb9fe,"EXITS
Irwin 7
Pittsburgh 18",D1-1,10.84636067,7.58948648,,-42.14935483,-79.61939473,40.2330603
154,1446603.071,333279.2265,1056.961051,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e55e0ed0-6735-49bb-9654-b52de0695fbc,"Irwin
Pittsburgh",D1-1,3.027360591,7.342885662,,-38.48366609,-79.61940509,40.23305281
155,1453265.569,326493.707,1048.758417,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-45a2d530-17cf-4966-b480-a9d22560d29c,MILE 76.1,D10-1,0.87893072,3.619683106,,143.9209148,-79.59503967,40.21481475
156,1440448.683,341814.2279,1139.38553,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-31ecc8aa-a87c-42eb-bc94-bb156e3198a1,CAUTION DRIVEWAY 500 FT,W16-13,2.250691916,1.620210576,,-177.1676609,-79.64209796,40.25611693
157,1493396.468,302082.4247,1453.978304,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a3195bf7-2ba5-482e-a007-0e9afbd2927d,,W1-8L,2.816315006,4.186721217,,87.77139135,-79.44968685,40.15002783
158,1500666.07,300373.2091,1726.205094,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c3e130e7-2366-48a8-9f3f-66819b693c75,"MILE
8
7.1",D10-1,17.42897027,4.79717481,,-76.96318553,-79.42357019,40.14571783
159,1500663.712,300362.9741,1725.268749,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-53dbfd7c-8e6e-4c0e-ba01-7aedbe9817d6,"MILE
87.1",D10-1,0.481716423,3.62208958,,63.49849077,-79.42357793,40.14568962
160,1431088.773,380697.8475,1150.444576,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3a1af4a7-15f0-48b2-89c8-cff4559705f9,,R2-1,0.564416578,0.809122439,,-84.09388879,-79.67866789,40.36227368
161,1431089.741,380699.6161,1150.368482,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f623e6dd-dfa7-4e53-9e27-8d09e6498394,WRONG WAY,R5-1a,4.788869287,0.546530771,,-56.6463781,-79.67866456,40.36227859
162,1458006.742,324800.0825,998.8283845,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d9d92ad1-340f-4f94-993d-8012b3d74190,7.1,D10-1,0.920863716,1.502381053,,139.3537369,-79.57794102,40.21043725
163,1483392.981,307046.5226,1240.958901,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b5fb45d7-dd47-4ec4-99ae-c0761c1e1419,MILE 83.1,D10-1,5.044435033,4.19033699,,138.0026364,-79.4858143,40.16311808
164,1430774.794,362940.068,1083.248017,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8a0606c1-34d1-4995-bac6-88c9e15fd376,,W1-2,5.11545359,4.996100612,,-166.9291155,-79.67840295,40.31352067
165,1430775.313,362939.7732,1079.165398,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cddc48e8-e5ea-45ba-9e6c-74851485bcf1,60 M.P.H.,W13-1P,2.624546245,2.577899642,,15.49401425,-79.67840107,40.31351989
166,1499532.081,301454.1731,1681.994794,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb2f1adb-f770-4267-8fe8-d8bf83502ed7,,W1-8R,3.149804282,4.029680109,,-43.97038381,-79.42769926,40.14862559
167,1459770.968,323658.1987,1031.847227,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bbedcec-9f50-44d9-a9c2-7d816a0868c0,MILE 77.5,D10-1,0.824674468,4.399311473,,6.833886688,-79.57154126,40.20740341
168,1497577.038,303952.0928,1588.898019,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-10f2908d-bdf5-4fe7-bf34-a27728fddc5b,Push Button Wait For Walk Signal,R10-3e,0.195890381,0.340726738,,-159.7757562,-79.43486206,40.15537921
169,1460205.525,323445.7103,1025.981115,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f9131e6d-83e6-4b77-8c02-2245a028505e,MILE 77.6,D10-1,5.143886201,4.218240825,,-80.68749785,-79.56997006,40.20684483
170,1481952.493,308383.6576,1178.236342,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7a02dc1-6109-4e7f-a415-5766351b267c,MILE 82.7,D10-1,0.783346904,4.127708043,,-65.49986178,-79.49106165,40.16671009
171,1503667.708,298220.6484,1784.879482,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b4117cb6-dcca-48ad-83aa-2b517b2cc7c8,"MILE
87.8",D10-1,0.781391277,3.915847981,,-139.6440819,-79.4126901,40.13996553
172,1433405.676,347531.0575,1032.129373,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0f55ea5e-263b-4c27-9bc0-9fdeb07c9d53,JESUS SAVES,R0-1,2.101490525,1.741083391,,30.79566466,-79.66777115,40.27138935
173,1436629.261,344722.645,1046.291183,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1e0a838e-a41b-4c7b-ac77-7cb111c11c56,MILE 7 1 .1,D10-1,1.083075633,3.867296888,,113.1429752,-79.65600426,40.26387344
174,1436629.204,344722.8661,1048.044038,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4fae2685-3a96-48ee-a106-3942056aa4f4,"MILE
7",D10-1,0.464047387,2.401907307,,-48.13650788,-79.65600448,40.26387404
175,1464150.73,320847.4025,1027.996342,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-54135952-9905-4645-9097-0ed4321e1eae,MILE 78.5,D10-1,0.5366971,4.199306219,,-132.7943648,-79.55565784,40.19993606
176,1440201.256,342909.2477,1144.504073,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-58ec22d5-3257-4dc5-878c-e0ef0728a280,719,D10-1,6.569041358,4.573788469,,-41.0440818,-79.64306836,40.25910758
177,1498202.213,303626.3427,1610.746504,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e6902747-a210-4eda-9038-c820eb9f866f,,W1-8L,3.069511433,3.974553745,,-39.18369169,-79.43260366,40.15451787
178,1461669.011,322740.8406,1015.118811,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2078e5fc-42fe-4078-8d57-6c2802543ed3,TRUCKS BUSES RVS,I-2,6.056004791,4.088187974,,-44.06738558,-79.56467961,40.20499298
179,1454712.824,325663.6946,1019.550059,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8016aa09-d62d-44b6-a3d0-17f3f726e2b1,"FUEL - EXIT 75
FOOD - EXIT 75
DIRECTIONS AT EXIT",D9-18b,13.04738058,15.98481832,,86.18566567,-79.58979668,40.21261967
180,1454712.782,325664.2521,1024.865293,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-996e8f7d-087b-4b8b-b942-039562c8d218,FUEL - EXIT 75,D9-18a,13.06258521,5.840089352,,86.0562245,-79.58979687,40.2126212
181,1473614.32,313446.1452,1115.612755,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cd4a33d8-7067-402f-a291-ecaa90fe7acd,"80.8
WB",D10-1,3.879548668,1.884985299,,33.49094091,-79.52125434,40.18014919
182,1470208.385,316719.35,1102.745987,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f0299b8b-288a-43c3-a7cf-f912b8a90170,MILE 7.9,D10-1,1.172228789,2.295496607,,167.4996122,-79.53367786,40.18894444
183,1479627.707,309607.543,1161.398042,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a945fce2-cbd2-4bcb-ac7c-df1177d0a2a0,"MILE
82
.2",D10-1,47.44788377,3.009638609,,-115.8182517,-79.49946524,40.169943
184,1506527.378,292441.0202,1834.344399,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-36e693ff-c594-443d-840d-8550fe40a454,60 M.P.H.,W13-1P,2.57693889,2.605839459,,146.397133,-79.40207684,40.12424997
185,1506527.08,292440.6815,1838.630277,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e7af26d5-b996-4e3b-88f4-36cbbb06e7ce,,W1-2,4.036174421,5.119173007,,149.1354917,-79.40207788,40.12424903
